row_label_raw,row_label_full,Tên công ty con > Công ty TNHH MTV Xây lắp điện I - Miền Nam,Số lượng cổ phiếu,Giá trị góp vốn > 10.000.000.000,Lý do > Góp vốn theo biên bản góp vốn,Phương thức góp vốn > Tiền,numeric__Số lượng cổ phiếu,numeric__Giá trị góp vốn > 10.000.000.000,numeric__Lý do > Góp vốn theo biên bản góp vốn,numeric__Phương thức góp vốn > Tiền
Công ty TNHH MTV Xây lắp điện 1 - Miền Bắc,Công ty TNHH MTV Xây lắp điện 1 - Miền Bắc,Công ty TNHH MTV Xây lắp điện 1 - Miền Bắc,,5.236.009.597,Góp vốn theo biên bản góp vốn,"Tiền, tài sản cố định và công cụ dụng cụ",,5236009597.0,,
Công ty TNHH MTV Xây lắp điện 1 - Mỹ Đình,Công ty TNHH MTV Xây lắp điện 1 - Mỹ Đình,Công ty TNHH MTV Xây lắp điện 1 - Mỹ Đình,,5.000.000.000,Góp vốn theo biên bản góp vốn,Tiền,,5000000000.0,,
Công ty TNHH MTV Xây lắp điện 1 - Từ Liêm,Công ty TNHH MTV Xây lắp điện 1 - Từ Liêm,Công ty TNHH MTV Xây lắp điện 1 - Từ Liêm,,5.549.569.422,Góp vốn theo biên bản góp vốn,"Tiền, tài sản cố định và công cụ dụng cụ",,5549569422.0,,
Công ty TNHH MTV Xây lắp điện 1 - Ninh Bình,Công ty TNHH MTV Xây lắp điện 1 - Ninh Bình,Công ty TNHH MTV Xây lắp điện 1 - Ninh Bình,,8.115.769.402,Góp vốn theo biên bản góp vốn,"Tiền, tài sản cố định và công cụ dụng cụ",,8115769402.0,,
Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,1.651.840,16.518.400.000,Bổ sung vốn kinh doanh,Tiền,1651840.0,16518400000.0,,
