row_label_raw,row_label_full,col_0,Mối quan hệ,31/12/2017,31/12/2017_1,01/01/2017,01/01/2017_1,numeric__Mối quan hệ,numeric__31/12/2017,numeric__31/12/2017_1,numeric__01/01/2017,numeric__01/01/2017_1
,,,Mối quan hệ,GốcVND,LãiVND,GốcVND,LãiVND,,,,,
VayCông ty Cổ phần Cơ khí Ô tô Hòa Bình,VayCông ty Cổ phần Cơ khí Ô tô Hòa Bình,VayCông ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty con,113.500.000.000,-,5.500.000.000,-,,113500000000.0,,5500000000.0,
