row_label_raw,row_label_full,Ngân hàng TMCP Ngoại thương Việt Nam - Sở giao dịch > Ngân hàng Ngân hàng Thương mại Cổ phần Công thương Hà Tây,Loại tiền > VND,Lãi suất năm > Tổng lãi suất huy động tiết kiệm bằng tiền đồng kỳ hạn 12 tháng và biên độ > Lãi suất ưu đãi từ nguồn vốn hỗ trợ chương trình phát triển Năng lượng tái tạo (REDP) của WB,Thời hạn vay > 180 tháng kể từ ngày giải ngân > 14 năm kể từ ngày giải ngân và không quá 31/12/2031 > 180 tháng kể từ ngày giải ngân,Hình thức đảm bảo > Tài sản hình thành từ dự án Thủy điện Bảo Lâm 3 > Tài sản hình thành từ dự án Thủy điện Mông Ân > Tài sản hình thành từ dự án Thủy điện Bảo Lâm 3 A > Tài sản hình thành từ dự án Thủy điện Bảo Lâm 1,31/12/2017 > VND > 364.590.366.669 > 63.027.373.676 > 4.612.343.854 > 518.806.344.822,01/01/2017 > VND > 151.404.963.559 > - > 310.981.723.456,numeric__Loại tiền > VND,numeric__Lãi suất năm > Tổng lãi suất huy động tiết kiệm bằng tiền đồng kỳ hạn 12 tháng và biên độ > Lãi suất ưu đãi từ nguồn vốn hỗ trợ chương trình phát triển Năng lượng tái tạo (REDP) của WB,numeric__Thời hạn vay > 180 tháng kể từ ngày giải ngân > 14 năm kể từ ngày giải ngân và không quá 31/12/2031 > 180 tháng kể từ ngày giải ngân,numeric__Hình thức đảm bảo > Tài sản hình thành từ dự án Thủy điện Bảo Lâm 3 > Tài sản hình thành từ dự án Thủy điện Mông Ân > Tài sản hình thành từ dự án Thủy điện Bảo Lâm 3 A > Tài sản hình thành từ dự án Thủy điện Bảo Lâm 1,numeric__31/12/2017 > VND > 364.590.366.669 > 63.027.373.676 > 4.612.343.854 > 518.806.344.822,numeric__01/01/2017 > VND > 151.404.963.559 > - > 310.981.723.456
,,,,,,,951.036.429.021,462.386.687.015,,,,,951036429021.0,462386687015.0
Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,,,,,21.616.931.034,-,,,,,21616931034.0,
Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,,,,,929.419.497.987,462.386.687.015,,,,,929419497987.0,462386687015.0
