row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2017 > VND,Năm 2016 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2017 > VND,numeric__Năm 2016 > VND
,,,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
31,31,31,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",,517.620.593.468,378.763.694.000,,,517620593468.0,378763694000.0
33,33,33,2. Tiền thu từ đi vay,,1.544.478.577.019,743.333.818.636,,,1544478577019.0,743333818636.0
34,34,34,3. Tiền trả nợ gốc vay,,(947.808.235.013),(487.458.973.194),,,-947808235013.0,-487458973194.0
36,36,36,"4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",,-,(126.372.664),,,,-126372664.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,1.114.290.935.474,634.512.166.778,,,1114290935474.0,634512166778.0
50,50,50,Lưu chuyển tiền thuần trong năm,,128.018.844.089,(89.790.543.722),,,128018844089.0,-89790543722.0
60,60,60,Tiền và tương đương tiền đầu năm,,287.578.924.583,377.364.274.418,,,287578924583.0,377364274418.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,32.066.629,5.193.887,,,32066629.0,5193887.0
70,70,70,Tiền và tương đương tiền cuối năm,3,415.629.835.301,287.578.924.583,,3.0,415629835301.0,287578924583.0
