row_label_raw,row_label_full,col_0,Năm 2017,Năm 2016,numeric__Năm 2017,numeric__Năm 2016
,,,VND,VND,,
Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,,
Tổng lợi nhuận kế toán trước thuế TNDN,Thuế TNDN từ hoạt động kinh doanh chính > Tổng lợi nhuận kế toán trước thuế TNDN,Tổng lợi nhuận kế toán trước thuế TNDN,179.869.070.742,245.399.790.200,179869070742.0,245399790200.0
Các khoản điều chỉnh tăng,Thuế TNDN từ hoạt động kinh doanh chính > Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,912.780.715,2.062.848.167,912780715.0,2062848167.0
- Chi phí không hợp lệ,Thuế TNDN từ hoạt động kinh doanh chính > - Chi phí không hợp lệ,- Chi phí không hợp lệ,912.780.715,2.062.848.167,912780715.0,2062848167.0
Các khoản điều chỉnh giảm,Thuế TNDN từ hoạt động kinh doanh chính > Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,(22.522.965.058),(95.919.380.952),-22522965058.0,-95919380952.0
"- Cổ tức, lợi nhuận được chia","Thuế TNDN từ hoạt động kinh doanh chính > - Cổ tức, lợi nhuận được chia","- Cổ tức, lợi nhuận được chia",(15.387.688.632),(78.699.615.943),-15387688632.0,-78699615943.0
- Hoàn nhập trích bảo hành theo QT thuế 2015 và 2016,Thuế TNDN từ hoạt động kinh doanh chính > - Hoàn nhập trích bảo hành theo QT thuế 2015 và 2016,- Hoàn nhập trích bảo hành theo QT thuế 2015 và 2016,(7.135.276.426),(17.219.765.009),-7135276426.0,-17219765009.0
Thu nhập tính thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính > Thu nhập tính thuế TNDN từ hoạt động kinh doanh chính,Thu nhập tính thuế TNDN từ hoạt động kinh doanh chính,158.258.886.399,151.543.257.415,158258886399.0,151543257415.0
Bù trừ với thu nhập tính thuế TNDN từ HĐKD bất động sản,Thuế TNDN từ hoạt động kinh doanh chính > Bù trừ với thu nhập tính thuế TNDN từ HĐKD bất động sản,Bù trừ với thu nhập tính thuế TNDN từ HĐKD bất động sản,(628.474.421),,-628474421.0,
Chi phí thuế TNDN hiện hành (thuế suất 20%),Thuế TNDN từ hoạt động kinh doanh chính > Chi phí thuế TNDN hiện hành (thuế suất 20%),Chi phí thuế TNDN hiện hành (thuế suất 20%),31.526.082.397,30.308.651.483,31526082397.0,30308651483.0
Các khoản điều chỉnh thuế TNDN của các năm trước vào chi phí thuế thu nhập doanh nghiệp hiện hành năm nay,Thuế TNDN từ hoạt động kinh doanh chính > Các khoản điều chỉnh thuế TNDN của các năm trước vào chi phí thuế thu nhập doanh nghiệp hiện hành năm nay,Các khoản điều chỉnh thuế TNDN của các năm trước vào chi phí thuế thu nhập doanh nghiệp hiện hành năm nay,1.028.625.271,5.177.174.607,1028625271.0,5177174607.0
Thuế TNDN của hoạt động kinh doanh chính (1),Thuế TNDN từ hoạt động kinh doanh chính > Thuế TNDN của hoạt động kinh doanh chính (1),Thuế TNDN của hoạt động kinh doanh chính (1),32.554.707.668,35.485.826.090,32554707668.0,35485826090.0
Thuế TNDN từ hoạt động kinh doanh bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản,,
Tổng lợi nhuận kế toán trước thuế từ HĐKD bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản > Tổng lợi nhuận kế toán trước thuế từ HĐKD bất động sản,Tổng lợi nhuận kế toán trước thuế từ HĐKD bất động sản,(628.474.421),134.150.401.500,-628474421.0,134150401500.0
Thu nhập tính thuế TNDN,Thuế TNDN từ hoạt động kinh doanh bất động sản > Thu nhập tính thuế TNDN,Thu nhập tính thuế TNDN,(628.474.421),134.150.401.500,-628474421.0,134150401500.0
Chi phí thuế TNDN hiện hành (thuế suất 20%),Thuế TNDN từ hoạt động kinh doanh bất động sản > Chi phí thuế TNDN hiện hành (thuế suất 20%),Chi phí thuế TNDN hiện hành (thuế suất 20%),-,26.830.080.300,,26830080300.0
Các khoản tạm nộp trên số tiền thu trước của HĐKD bất động sản,Thuế TNDN từ hoạt động kinh doanh bất động sản > Các khoản tạm nộp trên số tiền thu trước của HĐKD bất động sản,Các khoản tạm nộp trên số tiền thu trước của HĐKD bất động sản,,(3.423.521.024),,-3423521024.0
