row_label_raw,row_label_full,col_0,31/12/2017 > Giá trịVND,31/12/2017 > Số có khả năng trả nợVND,01/01/2017 > Giá trịVND,01/01/2017 > Số có khả năng trả nợVND,numeric__31/12/2017 > Giá trịVND,numeric__31/12/2017 > Số có khả năng trả nợVND,numeric__01/01/2017 > Giá trịVND,numeric__01/01/2017 > Số có khả năng trả nợVND
Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,,,,
- Công ty Cổ phần Sông Đà 5,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Công ty Cổ phần Sông Đà 5,- Công ty Cổ phần Sông Đà 5,52.784.540.616,52.784.540.616,59.918.434.953,59.918.434.953,52784540616.0,52784540616.0,59918434953.0,59918434953.0
- Tổng Công ty Khoáng sản TKV-CTCP,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Tổng Công ty Khoáng sản TKV-CTCP,- Tổng Công ty Khoáng sản TKV-CTCP,84.387.502.100,84.387.502.100,-,-,84387502100.0,84387502100.0,,
- Tianjin Tianfa Heavy Machinery & Hydropower Equipment Manufacture,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Tianjin Tianfa Heavy Machinery & Hydropower Equipment Manufacture,- Tianjin Tianfa Heavy Machinery & Hydropower Equipment Manufacture,38.517.707.854,38.517.707.854,81.967.461.164,81.967.461.164,38517707854.0,38517707854.0,81967461164.0,81967461164.0
- Công ty TNHH MTV Xây lắp Điện 1 Miền Nam,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Công ty TNHH MTV Xây lắp Điện 1 Miền Nam,- Công ty TNHH MTV Xây lắp Điện 1 Miền Nam,78.355.446.644,78.355.446.644,56.682.369.738,56.682.369.738,78355446644.0,78355446644.0,56682369738.0,56682369738.0
- Công ty Cổ phần Thương mại Xây lắp Công nghiệp Thăng Long,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Công ty Cổ phần Thương mại Xây lắp Công nghiệp Thăng Long,- Công ty Cổ phần Thương mại Xây lắp Công nghiệp Thăng Long,21.976.723.180,21.976.723.180,61.204.541.322,61.204.541.322,21976723180.0,21976723180.0,61204541322.0,61204541322.0
- - Phải trả các đối tượng khác,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - - Phải trả các đối tượng khác,- - Phải trả các đối tượng khác,340.693.447.390,340.693.447.390,340.941.954.329,340.941.954.329,340693447390.0,340693447390.0,340941954329.0,340941954329.0
,,,616.715.367.784,616.715.367.784,600.714.761.506,600.714.761.506,616715367784.0,616715367784.0,600714761506.0,600714761506.0
