row_label_raw,row_label_full,col_0,01/01/2022VND,TăngVND,GiảmVND,31/12/2022VND,numeric__01/01/2022VND,numeric__TăngVND,numeric__GiảmVND,numeric__31/12/2022VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,383.129.732.886,1.129.111.017.773,854.302.738.263,657.938.012.396,383129732886.0,1129111017773.0,854302738263.0,657938012396.0
Vay ngân hàng và cá nhân (Thuyết minh 19.1),Vay ngân hàng và cá nhân (Thuyết minh 19.1),Vay ngân hàng và cá nhân (Thuyết minh 19.1),69.989.048.375,785.412.613.735,539.162.053.752,316.239.608.358,69989048375.0,785412613735.0,539162053752.0,316239608358.0
Vay dài hạn đến hạn trả (Thuyết minh 19.2),Vay dài hạn đến hạn trả (Thuyết minh 19.2),Vay dài hạn đến hạn trả (Thuyết minh 19.2),313.140.684.511,343.698.404.038,315.140.684.511,341.698.404.038,313140684511.0,343698404038.0,315140684511.0,341698404038.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,4.283.944.800.499,476.834.534.255,1.945.698.404.038,2.815.080.930.716,4283944800499.0,476834534255.0,1945698404038.0,2815080930716.0
Vay ngân hàng (Thuyết minh 19.2),Vay ngân hàng (Thuyết minh 19.2),Vay ngân hàng (Thuyết minh 19.2),896.695.472.384,402.246.723.585,345.698.404.038,953.243.791.931,896695472384.0,402246723585.0,345698404038.0,953243791931.0
Trái phiếu thường phát hành (Thuyết minh 19.3),Trái phiếu thường phát hành (Thuyết minh 19.3),Trái phiếu thường phát hành (Thuyết minh 19.3),3.387.249.328.115,74.587.810.670,1.600.000.000.000,1.861.837.138.785,3387249328115.0,74587810670.0,1600000000000.0,1861837138785.0
Cộng,Cộng,Cộng,4.667.074.533.385,1.605.945.552.028,2.800.001.142.301,3.473.018.943.112,4667074533385.0,1605945552028.0,2800001142301.0,3473018943112.0
