row_label_raw,row_label_full,Chỉ tiêu,Mã số,Năm nay,Năm trước,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
"4. Tiền thu hồi cho vay, bán lại các công cụ nợ","II. Lưu chuyển tiền từ hoạt động đầu tư > 4. Tiền thu hồi cho vay, bán lại các công cụ nợ","4. Tiền thu hồi cho vay, bán lại các công cụ nợ",24,2.568.442.265.983,417.206.165.700,24.0,2568442265983.0,417206165700.0
5. Tiền chỉ đầu tư góp vốn vào đơn vị khác,II. Lưu chuyển tiền từ hoạt động đầu tư > 5. Tiền chỉ đầu tư góp vốn vào đơn vị khác,5. Tiền chỉ đầu tư góp vốn vào đơn vị khác,25,(1.146.438.287.100),(78.600.000.000),25.0,-1146438287100.0,-78600000000.0
6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,II. Lưu chuyển tiền từ hoạt động đầu tư > 6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,26,2.575.439,57.463.832.000,26.0,2575439.0,57463832000.0
"7. Tiền thu lãi cho vay, lợi nhuận được chia","II. Lưu chuyển tiền từ hoạt động đầu tư > 7. Tiền thu lãi cho vay, lợi nhuận được chia","7. Tiền thu lãi cho vay, lợi nhuận được chia",27,66.239.828.776,21.076.068.288,27.0,66239828776.0,21076068288.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,1.483.511.367.516,(2.771.631.556.119),30.0,1483511367516.0,-2771631556119.0
III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,,,
1. Tiền thu từ phát hành cố phiếu,III. Lưu chuyển tiền từ hoạt động tài chính > 1. Tiền thu từ phát hành cố phiếu,1. Tiền thu từ phát hành cố phiếu,31,-,1.724.584.000.000,31.0,,1724584000000.0
2. Tiền thu từ đi vay,III. Lưu chuyển tiền từ hoạt động tài chính > 2. Tiền thu từ đi vay,2. Tiền thu từ đi vay,33,1.187.659.337.320,4.205.330.562.316,33.0,1187659337320.0,4205330562316.0
3. Tiền trả nợ gốc vay,III. Lưu chuyển tiền từ hoạt động tài chính > 3. Tiền trả nợ gốc vay,3. Tiền trả nợ gốc vay,34,(2.456.302.738.263),(829.889.867.141),34.0,-2456302738263.0,-829889867141.0
"4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","III. Lưu chuyển tiền từ hoạt động tài chính > 4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","4. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(7.237.000),(75.898.130),36.0,-7237000.0,-75898130.0
Lưu chuyển tiền thuần từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(1.268.650.637.943),5.099.948.797.045,40.0,-1268650637943.0,5099948797045.0
