row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Ngắn hạn,Ngắn hạn,Ngắn hạn,22.569.830.065,13.576.772.812,22569830065.0,13576772812.0
Công cụ dụng cụ,Công cụ dụng cụ,Công cụ dụng cụ,11.294.285.461,5.033.090.212,11294285461.0,5033090212.0
Bảo hiểm,Bảo hiểm,Bảo hiểm,3.077.398.066,4.767.963.819,3077398066.0,4767963819.0
Nhiên liệu,Nhiên liệu,Nhiên liệu,2.591.735.202,1.766.326.110,2591735202.0,1766326110.0
Chi phúc lợi người lao động,Chi phúc lợi người lao động,Chi phúc lợi người lao động,2.433.175.545,-,2433175545.0,
Các khoản khác,Các khoản khác,Các khoản khác,3.173.235.791,2.009.392.671,3173235791.0,2009392671.0
Dài hạn,Dài hạn,Dài hạn,146.197.646.380,213.270.405.057,146197646380.0,213270405057.0
Đền bù giải phóng mặt bằng sân đỗ T2 - Cảng hàng không quốc tế Nội Bài,Đền bù giải phóng mặt bằng sân đỗ T2 - Cảng hàng không quốc tế Nội Bài,Đền bù giải phóng mặt bằng sân đỗ T2 - Cảng hàng không quốc tế Nội Bài,68.068.000.000,126.412.000.000,68068000000.0,126412000000.0
Công cụ dụng cụ,Công cụ dụng cụ,Công cụ dụng cụ,25.881.772.446,21.910.622.251,25881772446.0,21910622251.0
Đền bù giải phóng mặt bằng dự án mở rộng phía Bắc - Cảng Hàng không quốc tế Đà Nẵng,Đền bù giải phóng mặt bằng dự án mở rộng phía Bắc - Cảng Hàng không quốc tế Đà Nẵng,Đền bù giải phóng mặt bằng dự án mở rộng phía Bắc - Cảng Hàng không quốc tế Đà Nẵng,20.718.899.947,20.718.899.947,20718899947.0,20718899947.0
Bản quyền phần mềm máy tính,Bản quyền phần mềm máy tính,Bản quyền phần mềm máy tính,12.765.883.678,28.136.050.956,12765883678.0,28136050956.0
Đền bù giải phóng mặt bằng dự án mở rộng - Cảng Hàng không quốc tế Đà Nẵng,Đền bù giải phóng mặt bằng dự án mở rộng - Cảng Hàng không quốc tế Đà Nẵng,Đền bù giải phóng mặt bằng dự án mở rộng - Cảng Hàng không quốc tế Đà Nẵng,12.258.823.680,12.258.823.680,12258823680.0,12258823680.0
Các khoản khác,Các khoản khác,Các khoản khác,6.504.266.629,3.834.008.223,6504266629.0,3834008223.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,168.767.476.445,226.847.177.869,168767476445.0,226847177869.0
