row_label_raw,row_label_full,CHÌ TIÊU,Mã số,Thuyết minh,Năm nay VND,Năm trước VND,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay VND,numeric__Năm trước VND
III.LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III.LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III.LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,,
Tiền trả nợ gốc vay,III.LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,21,(362.423.564.971),(247.880.046.877),34.0,21.0,-362423564971.0,-247880046877.0
Cổ tức đã trả cho chủ sở hữu,III.LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Cổ tức đã trả cho chủ sở hữu,Cổ tức đã trả cho chủ sở hữu,36,,(24.510.000),(3.192.000),36.0,,-24510000.0,-3192000.0
Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,III.LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,40,,(362.448.074.971),(247.883.238.877),40.0,,-362448074971.0,-247883238877.0
Lưu chuyển tiền và tương đương tiền thuần trong năm,III.LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền và tương đương tiền thuần trong năm,Lưu chuyển tiền và tương đương tiền thuần trong năm,50,,1.930.670.529.788,78.482.618.660,50.0,,1930670529788.0,78482618660.0
Tiền và tương đương tiền đầu năm,III.LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và tương đương tiền đầu năm,Tiền và tương đương tiền đầu năm,60,,572.833.249.811,498.768.321.787,60.0,,572833249811.0,498768321787.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,III.LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,(6.987.857.888),(4.417.690.636),61.0,,-6987857888.0,-4417690636.0
Tiền và tương đương tiền cuối năm,III.LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và tương đương tiền cuối năm,Tiền và tương đương tiền cuối năm,70,4,2.496.515.921.711,572.833.249.811,70.0,4.0,2496515921711.0,572833249811.0
