row_label_raw,row_label_full,CHỈ TIÊU > I. LƯU CHUYỄN TIỀN TỪHOẠT ĐỘNG KINH DOANHTổng lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản:Khẩu hao và hao mònCác khoản dự phòngLãi chênh lệch tỷ giá hối đoái dođánh giá lại các khoản mục tiềntệ có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay,Mãsố > 010203040506,Thuyếtminh > 8.789.031.760.2662.338.108.613.321757.680.954.573(2.335.821.186.565)(1.900.709.290.666)73.083.857.692,Năm nayVND > 990.285.234.8862.529.606.678.309480.437.275.313(1.411.640.140.966)(1.803.298.356.676)88.792.729.468,Năm trướcVND,numeric__Mãsố > 010203040506,numeric__Thuyếtminh > 8.789.031.760.2662.338.108.613.321757.680.954.573(2.335.821.186.565)(1.900.709.290.666)73.083.857.692,numeric__Năm nayVND > 990.285.234.8862.529.606.678.309480.437.275.313(1.411.640.140.966)(1.803.298.356.676)88.792.729.468,numeric__Năm trướcVND
Lợi nhuận từ hoạt động kinhdoanh trước thay đổi vốn lưu độngTăng các khoản phải thu(Tăng) giảm hàng tồn khoTăng các khoản phải trảGiảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệpđã nộpTiền chi khác cho hoạt độngkinh doanh,Lợi nhuận từ hoạt động kinhdoanh trước thay đổi vốn lưu độngTăng các khoản phải thu(Tăng) giảm hàng tồn khoTăng các khoản phải trảGiảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệpđã nộpTiền chi khác cho hoạt độngkinh doanh,Lợi nhuận từ hoạt động kinhdoanh trước thay đổi vốn lưu độngTăng các khoản phải thu(Tăng) giảm hàng tồn khoTăng các khoản phải trảGiảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệpđã nộpTiền chi khác cho hoạt độngkinh doanh,0809101112141517,7.721.374.708.621(3.900.241.781.206)(184.510.701.164)103.999.162.48558.079.701.424(76.892.857.692)(200.000.000.000)(258.759.174.889),874.183.420.334(1.086.840.989.568)50.195.230.935450.643.423.55998.800.062.220(92.074.729.468)(410.000.000.000)(583.756.618.522),,809101112141517.0,,,
Lưu chuyển tiền thuần từ(sử dụng vào) hoạt động kinhdoanh,Lưu chuyển tiền thuần từ(sử dụng vào) hoạt động kinhdoanh,Lưu chuyển tiền thuần từ(sử dụng vào) hoạt động kinhdoanh,20,3.263.049.057.579,(698.850.200.510),,20.0,3263049057579.0,-698850200510.0,
"II. LƯU CHUYỄN TIỀN TỪHOẠT ĐỘNG ĐẦU T Suicide chi để mua sắm và xây dựngtài sản cố địnhTiền thu do thanh lý TSCĐvà các tài sản dài hạn khácChi tiền gỏi ngân hàng có kỳ hạnThu tiền gỏi ngân hàng có kỳ hạnTiền thu lãi tiền gửi, cổ tức và lợinhuyện được chia","II. LƯU CHUYỄN TIỀN TỪHOẠT ĐỘNG ĐẦU T Suicide chi để mua sắm và xây dựngtài sản cố địnhTiền thu do thanh lý TSCĐvà các tài sản dài hạn khácChi tiền gỏi ngân hàng có kỳ hạnThu tiền gỏi ngân hàng có kỳ hạnTiền thu lãi tiền gửi, cổ tức và lợinhuyện được chia","II. LƯU CHUYỄN TIỀN TỪHOẠT ĐỘNG ĐẦU T Suicide chi để mua sắm và xây dựngtài sản cố địnhTiền thu do thanh lý TSCĐvà các tài sản dài hạn khácChi tiền gỏi ngân hàng có kỳ hạnThu tiền gỏi ngân hàng có kỳ hạnTiền thu lãi tiền gửi, cổ tức và lợinhuyện được chia",2122232427,(4.982.359.923.366)1.348.865.072(2.071.100.000.000)4.290.000.000.0001.792.180.605.474,(1.651.097.817.153)746.050.514(1.308.500.000.000)1.776.500.000.0002.207.567.824.686,,2122232427.0,,,
Lưu chuyển tiền thuần (sử dụngvào) từ hoạt động đầu tư,Lưu chuyển tiền thuần (sử dụngvào) từ hoạt động đầu tư,Lưu chuyển tiền thuần (sử dụngvào) từ hoạt động đầu tư,30,(969.930.452.820),1.025.216.058.047,,30.0,-969930452820.0,1025216058047.0,
