row_label_raw,row_label_full,col_0,Năm nayVND,Năm trước(Trình bày lại)VND,numeric__Năm nayVND,numeric__Năm trước(Trình bày lại)VND
Lợi nhuận sau thuế,Lợi nhuận sau thuế,Lợi nhuận sau thuế,6.192.777.307.875,479.772.413.300,6192777307875.0,479772413300.0
Trừ: Quỹ khen thưởng phúc lợi,Trừ: Quỹ khen thưởng phúc lợi,Trừ: Quỹ khen thưởng phúc lợi,-,(74.554.016.245),,-74554016245.0
Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phần phổ thông,Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phần phổ thông,Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phần phổ thông,6.192.777.307.875,405.218.397.055,6192777307875.0,405218397055.0
Số lượng cổ phiếu phổ thông lưu hành bình quân (cổ phiếu),Số lượng cổ phiếu phổ thông lưu hành bình quân (cổ phiếu),Số lượng cổ phiếu phổ thông lưu hành bình quân (cổ phiếu),2.176.950.436,2.176.950.436,2176950436.0,2176950436.0
Lãi cơ bản trên cổ phiếu(VND/cổ phiếu),Lãi cơ bản trên cổ phiếu(VND/cổ phiếu),Lãi cơ bản trên cổ phiếu(VND/cổ phiếu),2.845,186,2845.0,186.0
Lãi suy giảm trên cổ phiếu(VND/cổ phiếu),Lãi suy giảm trên cổ phiếu(VND/cổ phiếu),Lãi suy giảm trên cổ phiếu(VND/cổ phiếu),2.845,186,2845.0,186.0
