row_label_raw,row_label_full,Số đầu năm,Số cuối năm > 39.122.484.478,Số đầu năm > 47.587.717.307,numeric__Số cuối năm > 39.122.484.478,numeric__Số đầu năm > 47.587.717.307
Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,29.250.774.557,36.808.003.020,29250774557.0,36808003020.0
Tăng khác,Tăng khác,Tăng khác,1.109.035.454,734.558.896,1109035454.0,734558896.0
Chi quỹ,Chi quỹ,Chi quỹ,(33.823.884.874),(43.929.030.535),-33823884874.0,-43929030535.0
Giảm do hợp nhất,Giảm do hợp nhất,Giảm do hợp nhất,(26.157.241),(2.010.219.563),-26157241.0,-2010219563.0
Giảm khác,Giảm khác,Giảm khác,(109.209.283),(68.544.647),-109209283.0,-68544647.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,35.523.043.091,39.122.484.478,35523043091.0,39122484478.0
