row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị ghi sổ,Số đầu năm > Giá gốc,Số đầu năm > Giá trị ghi sổ,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị ghi sổ,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị ghi sổ
Ngắn hạn,Ngắn hạn,Ngắn hạn,53.583.529.856,53.583.529.856,147.695.775.892,147.695.775.892,53583529856.0,53583529856.0,147695775892.0,147695775892.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,53.583.529.856,53.583.529.856,147.695.775.892,147.695.775.892,53583529856.0,53583529856.0,147695775892.0,147695775892.0
Dài hạn,Dài hạn,Dài hạn,1.000.000.000,1.000.000.000,1.000.000.000,1.000.000.000,1000000000.0,1000000000.0,1000000000.0,1000000000.0
Trái phiếu,Trái phiếu,Trái phiếu,1.000.000.000,1.000.000.000,1.000.000.000,1.000.000.000,1000000000.0,1000000000.0,1000000000.0,1000000000.0
Cộng,Cộng,Cộng,54.583.529.856,54.583.529.856,148.695.775.892,148.695.775.892,54583529856.0,54583529856.0,148695775892.0,148695775892.0
