row_label_raw,row_label_full,CHỈ TIÊU,CHỈ TIÊU_1,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU_1,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1.,1.,1.,Doanh thu bán hàng và cung cấp dịch vụ,01,VI.1,6.072.709.987.708,6.044.289.725.925,,1.0,,6072709987708.0,6044289725925.0
2.,2.,2.,Các khoản giảm trừ doanh thu,02,,8.563.112.865,44.625.212.967,,2.0,,8563112865.0,44625212967.0
3.,3.,3.,Doanh thu thuần về bán hàng và cung cấp dịch vụ,10,VI.1,6.064.146.874.843,5.999.664.512.958,,10.0,,6064146874843.0,5999664512958.0
4.,4.,4.,Giá vốn hàng bán,11,VI.2,4.635.305.614.807,4.602.115.018.135,,11.0,,4635305614807.0,4602115018135.0
5.,5.,5.,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,20,,1.428.841.260.036,1.397.549.494.823,,20.0,,1428841260036.0,1397549494823.0
6.,6.,6.,Doanh thu hoạt động tài chính,21,VI.3,227.472.182.555,217.131.860.091,,21.0,,227472182555.0,217131860091.0
7.,7.,7.,Chi phí tài chính,22,VI.4,755.938.154.237,866.789.449.683,,22.0,,755938154237.0,866789449683.0
7.,7.,7.,Trong đó: chi phí lãi vay,23,,719.467.784.611,800.686.680.381,,23.0,,719467784611.0,800686680381.0
8.,8.,8.,"Phần lãi hoặc lỗ trong công ty liên doanh, liên kết",24,,142.422.257.476,9.798.940.157,,24.0,,142422257476.0,9798940157.0
9.,9.,9.,Chi phí bán hàng,25,VI.5,1.589.890.572,4.973.348.677,,25.0,,1589890572.0,4973348677.0
10.,10.,10.,Chi phí quản lý doanh nghiệp,26,VI.6,329.799.245.153,471.833.758.303,,26.0,,329799245153.0,471833758303.0
11.,11.,11.,Lợi nhuận thuần từ hoạt động kinh doanh,30,,711.408.410.105,280.883.738.408,,30.0,,711408410105.0,280883738408.0
12.,12.,12.,Thu nhập khác,31,VI.7,70.543.063.030,46.628.937.244,,31.0,,70543063030.0,46628937244.0
13.,13.,13.,Chi phí khác,32,VI.8,67.624.320.500,69.336.874.743,,32.0,,67624320500.0,69336874743.0
14.,14.,14.,Lợi nhuận khác,40,,2.918.742.530,(22.707.937.499),,40.0,,2918742530.0,-22707937499.0
15.,15.,15.,Tổng lợi nhuận kế toán trước thuế,50,,714.327.152.635,258.175.800.909,,50.0,,714327152635.0,258175800909.0
16.,16.,16.,Chi phí thuế thu nhập doanh nghiệp hiện hành,51,,123.086.499.760,78.871.743.299,,51.0,,123086499760.0,78871743299.0
17.,17.,17.,Chi phí thuế thu nhập doanh nghiệp hoãn lại,52,,1.914.365.865,568.098.751,,52.0,,1914365865.0,568098751.0
18.,18.,18.,Lợi nhuận sau thuế thu nhập doanh nghiệp,60,,589.326.287.010,178.735.958.859,,60.0,,589326287010.0,178735958859.0
19.,19.,19.,Lợi nhuận sau thuế của công ty mẹ,61,,361.552.968.227,7.521.352.863,,61.0,,361552968227.0,7521352863.0
20.,20.,20.,Lợi nhuận sau thuế của cổ đông không kiểm soát,62,,227.773.318.783,171.214.605.996,,62.0,,227773318783.0,171214605996.0
21.,21.,21.,Lãi cơ bản trên cổ phiếu,70,VI.9,804,17,,70.0,,804.0,17.0
22.,22.,22.,Lãi suy giảm trên cổ phiếu,71,VI.9,804,17,,71.0,,804.0,17.0
