row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
Tập đoàn Đầu khí Quốc gia Việt Nam (gọi tất là “PVN”),Tập đoàn Đầu khí Quốc gia Việt Nam (gọi tất là “PVN”),Tập đoàn Đầu khí Quốc gia Việt Nam (gọi tất là “PVN”),Công ty mẹ,
Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,Công ty con,
Công ty Cổ phần Vận tải Dầu khí Hà Nội,Công ty Cổ phần Vận tải Dầu khí Hà Nội,Công ty Cổ phần Vận tải Dầu khí Hà Nội,Công ty con,
Công ty Cổ phần Hàng hải Thăng Long (trước đây tên là “Công ty Cổ phần Vận tải Dầu khí Vũng Tàu”),Công ty Cổ phần Hàng hải Thăng Long (trước đây tên là “Công ty Cổ phần Vận tải Dầu khí Vũng Tàu”),Công ty Cổ phần Hàng hải Thăng Long (trước đây tên là “Công ty Cổ phần Vận tải Dầu khí Vũng Tàu”),Công ty con,
Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Công ty con,
Công ty Cổ phần Vận tải Dầu khí Đông Dương,Công ty Cổ phần Vận tải Dầu khí Đông Dương,Công ty Cổ phần Vận tải Dầu khí Đông Dương,Công ty con,
Công ty Cổ phần Vận tải Dầu Phương Đông Việt,Công ty Cổ phần Vận tải Dầu Phương Đông Việt,Công ty Cổ phần Vận tải Dầu Phương Đông Việt,Công ty con,
Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Công ty con,
Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Công ty con,
Công ty Cổ phần Vận tải Nhật Việt,Công ty Cổ phần Vận tải Nhật Việt,Công ty Cổ phần Vận tải Nhật Việt,Công ty con,
Công ty PV KEEZ Pte. Ltd.,Công ty PV KEEZ Pte. Ltd.,Công ty PV KEEZ Pte. Ltd.,Công ty liên doanh,
Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC,Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC,Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC,Công ty liên kết,
Tổng Công ty Dầu Việt Nam,Tổng Công ty Dầu Việt Nam,Tổng Công ty Dầu Việt Nam,Công ty con của PVN,
Công ty Cổ phần Lộc hoá đầu Bình Sơn,Công ty Cổ phần Lộc hoá đầu Bình Sơn,Công ty Cổ phần Lộc hoá đầu Bình Sơn,Công ty con của PVN,
Công ty TNHH MTV Công nghiệp tàu thủy Dung Quất,Công ty TNHH MTV Công nghiệp tàu thủy Dung Quất,Công ty TNHH MTV Công nghiệp tàu thủy Dung Quất,Công ty con của PVN,
Chi nhánh Tổng Công ty Dịch vụ Kỹ thuật Dầu khí - Công ty Cảng Dịch vụ Dầu khí,Chi nhánh Tổng Công ty Dịch vụ Kỹ thuật Dầu khí - Công ty Cảng Dịch vụ Dầu khí,Chi nhánh Tổng Công ty Dịch vụ Kỹ thuật Dầu khí - Công ty Cảng Dịch vụ Dầu khí,Công ty con của PVN,
Chi nhánh Tổng Công ty Khí Việt Nam - CTCP - Công ty Kinh doanh Sản phẩm khí,Chi nhánh Tổng Công ty Khí Việt Nam - CTCP - Công ty Kinh doanh Sản phẩm khí,Chi nhánh Tổng Công ty Khí Việt Nam - CTCP - Công ty Kinh doanh Sản phẩm khí,Công ty con của PVN,
Công ty Cổ phần Kinh doanh Khí Miền Nam - Chi nhánh Bình khí,Công ty Cổ phần Kinh doanh Khí Miền Nam - Chi nhánh Bình khí,Công ty Cổ phần Kinh doanh Khí Miền Nam - Chi nhánh Bình khí,Công ty con của PVN,
Ngân hàng TMCP Đại Chứng Việt Nam,Ngân hàng TMCP Đại Chứng Việt Nam,Ngân hàng TMCP Đại Chứng Việt Nam,Thành viên PVN,
Liên doanh Việt-Nga Vietsovpetro,Liên doanh Việt-Nga Vietsovpetro,Liên doanh Việt-Nga Vietsovpetro,Công ty liên doanh của PVN,
Công ty TNHH MTV Điều hành Thăm dò Khai thác Dầu khí Trong nước,Công ty TNHH MTV Điều hành Thăm dò Khai thác Dầu khí Trong nước,Công ty TNHH MTV Điều hành Thăm dò Khai thác Dầu khí Trong nước,Thành viên PVN,
Công ty Bảo hiểm PVI Phía Nam,Công ty Bảo hiểm PVI Phía Nam,Công ty Bảo hiểm PVI Phía Nam,Công ty thuộc Công ty Cổ phần PVI (Công ty con của PVN),
Công ty Bảo hiểm PVI Bến Thành,Công ty Bảo hiểm PVI Bến Thành,Công ty Bảo hiểm PVI Bến Thành,Công ty thuộc Công ty Cổ phần PVI (Công ty con của PVN),
Công ty Bảo hiểm PVI Vũng Tàu,Công ty Bảo hiểm PVI Vũng Tàu,Công ty Bảo hiểm PVI Vũng Tàu,Công ty thuộc Công ty Cổ phần PVI (Công ty con của PVN),
Công ty Cổ phần Đào tạo Kỹ thuật PVD,Công ty Cổ phần Đào tạo Kỹ thuật PVD,Công ty Cổ phần Đào tạo Kỹ thuật PVD,Công ty thuộc Tổng Công ty Cổ phần Khoan và Dịch vụ khoan Dầu khí (Công ty con của PVN),
Chi nhánh Tổng Công ty Khoan và Dịch vụ khoan đầu khí – Xí nghiệp Dịch vụ Đầu tư khoan đầu khí,Chi nhánh Tổng Công ty Khoan và Dịch vụ khoan đầu khí – Xí nghiệp Dịch vụ Đầu tư khoan đầu khí,Chi nhánh Tổng Công ty Khoan và Dịch vụ khoan đầu khí – Xí nghiệp Dịch vụ Đầu tư khoan đầu khí,Công ty thuộc Tổng Công ty Cổ phần Khoan và Dịch vụ khoan Dầu khí (Công ty con của PVN),
Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Công ty thuộc Tổng Công ty Dịch vụ Tổng hợp Dầu khí (Công ty liên kết của PVN),
Công ty Cổ phần Dịch vụ Logistic Dầu khí Việt Nam,Công ty Cổ phần Dịch vụ Logistic Dầu khí Việt Nam,Công ty Cổ phần Dịch vụ Logistic Dầu khí Việt Nam,Công ty thuộc Tổng Công ty Dịch vụ Tổng hợp Dầu khí (Công ty liên kết của PVN),
