row_label_raw,row_label_full,Trong vòng một năm,Số cuối nămVND > 106.982.763.363,Số đầu nămVND > 67.912.508.335,numeric__Số cuối nămVND > 106.982.763.363,numeric__Số đầu nămVND > 67.912.508.335
Trong nằm thứ hai,Trong nằm thứ hai,Trong nằm thứ hai,67.912.508.336,67.912.508.336,67912508336.0,67912508336.0
Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,101.725.683.828,169.638.192.164,101725683828.0,169638192164.0
,,,276.620.955.527,305.463.208.835,276620955527.0,305463208835.0
Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần phải thu ngắn hạn khác),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần phải thu ngắn hạn khác),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần phải thu ngắn hạn khác),(106.982.763.363),(67.912.508.335),-106982763363.0,-67912508335.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,169.638.192.164,237.550.700.500,169638192164.0,237550700500.0
