row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1.,1.,1.,Doanh thu bán hàng và cung cấp dịch vụ,01,,2.903.484.794.288,2.554.360.332.673,,1.0,,2903484794288.0,2554360332673.0
2.,2.,2.,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01),10,24,2.903.484.794.288,2.554.360.332.673,,10.0,24.0,2903484794288.0,2554360332673.0
3.,3.,3.,Giá vốn hàng bán và cung cấp dịch vụ,11,25,2.377.496.712.120,2.091.309.991.794,,11.0,25.0,2377496712120.0,2091309991794.0
4.,4.,4.,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10-11),20,,525.988.082.168,463.050.340.879,,20.0,,525988082168.0,463050340879.0
5.,5.,5.,Doanh thu hoạt động tài chính,21,27,233.638.246.239,205.906.905.586,,21.0,27.0,233638246239.0,205906905586.0
6.,6.,6.,Chi phí tài chính,22,28,50.270.028.523,58.765.235.710,,22.0,28.0,50270028523.0,58765235710.0
,,,- Trong đó: Chi phí lãi vay,23,,52.706.282.692,64.813.766.864,,23.0,,52706282692.0,64813766864.0
7.,7.,7.,Chi phí quản lý doanh nghiệp,26,29,83.633.421.244,59.045.070.803,,26.0,29.0,83633421244.0,59045070803.0
8.,8.,8.,Lợi nhuận thuần từ hoạt động kinh doanh (30=20+(21-22)-26),30,,625.722.878.640,551.146.939.952,,30.0,,625722878640.0,551146939952.0
9.,9.,9.,Thu nhập khác,31,,6.443.468.439,34.003.732.875,,31.0,,6443468439.0,34003732875.0
10.,10.,10.,Chi phí khác,32,,32.143.840.596,3.201.239.607,,32.0,,32143840596.0,3201239607.0
11.,11.,11.,(Lỗ)/lợi nhuận khác (40=31-32),40,,(25.700.372.157),30.802.493.268,,40.0,,-25700372157.0,30802493268.0
12.,12.,12.,Tổng lợi nhuận kế toán trước thuế (50=30+40),50,,600.022.506.483,581.949.433.220,,50.0,,600022506483.0,581949433220.0
13.,13.,13.,Chi phí thuế thu nhập doanh nghiệp hiện hành,51,30,102.288.806.238,100.104.965.565,,51.0,30.0,102288806238.0,100104965565.0
14.,14.,14.,Thu nhập thuế thu nhập doanh nghiệp hoãn lại,52,14,(5.056.297.941),(1.486.836.667),,52.0,14.0,-5056297941.0,-1486836667.0
15.,15.,15.,Lợi nhuận sau thuế thu nhập doanh nghiệp (60=50-51-52),60,,502.789.998.186,483.331.304.322,,60.0,,502789998186.0,483331304322.0
