row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGĂN HẠN,100,,2.668.768.995.397,2.841.291.610.907,,100.0,,2668768995397.0,2841291610907.0
I.,I.,I.,Tiền và các khoản tương đương tiền,110,4,274.769.924.230,690.630.196.183,,110.0,4.0,274769924230.0,690630196183.0
1.,1.,1.,Tiền,111,,124.269.924.230,77.130.196.183,,111.0,,124269924230.0,77130196183.0
2.,2.,2.,Các khoản tương đương tiền,112,,150.500.000.000,613.500.000.000,,112.0,,150500000000.0,613500000000.0
II.,II.,II.,Đầu tư tài chính ngắn hạn,120,,1.387.300.000.000,1.412.300.000.000,,120.0,,1387300000000.0,1412300000000.0
1.,1.,1.,Đầu tư nằm giữ đến ngày đáo hạn,123,5,1.387.300.000.000,1.412.300.000.000,,123.0,5.0,1387300000000.0,1412300000000.0
III.,III.,III.,Các khoản phải thu ngắn hạn,130,,946.287.801.515,695.212.700.832,,130.0,,946287801515.0,695212700832.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,6,803.056.484.088,578.070.591.340,,131.0,6.0,803056484088.0,578070591340.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,,3.360.887.233,825.616.698,,132.0,,3360887233.0,825616698.0
3.,3.,3.,Phải thu ngắn hạn khác,136,7,142.952.976.691,122.734.190.176,,136.0,7.0,142952976691.0,122734190176.0
4.,4.,4.,Dự phòng phải thu ngắn hạn khó đòi,137,8,(3.082.546.497),(6.417.697.382),,137.0,8.0,-3082546497.0,-6417697382.0
IV.,IV.,IV.,Hàng tồn kho,140,9,47.170.027.873,38.969.469.000,,140.0,9.0,47170027873.0,38969469000.0
1.,1.,1.,Hàng tồn kho,141,,47.170.027.873,38.969.469.000,,141.0,,47170027873.0,38969469000.0
V.,V.,V.,Tài sản ngắn hạn khác,150,,13.241.241.779,4.179.244.892,,150.0,,13241241779.0,4179244892.0
1.,1.,1.,Chỉ phí trả trước ngắn hạn,151,,8.706.105.948,4.073.697.005,,151.0,,8706105948.0,4073697005.0
2.,2.,2.,Thuế giá trị gia tăng được khấu trừ,152,,4.533.180.989,105.547.887,,152.0,,4533180989.0,105547887.0
3.,3.,3.,Thuế và các khoản khác phải thu Nhà nước,153,,1.954.842,-,,153.0,,1954842.0,
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,4.602.896.720.519,4.060.970.521.626,,200.0,,4602896720519.0,4060970521626.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,175.851.784.164,243.957.610.425,,210.0,,175851784164.0,243957610425.0
1.,1.,1.,Phải thu dài hạn khác,216,7,175.851.784.164,243.957.610.425,,216.0,7.0,175851784164.0,243957610425.0
II.,II.,II.,Tài sản cố định,220,,2.109.182.700.752,1.845.619.296.032,,220.0,,2109182700752.0,1845619296032.0
1.,1.,1.,Tài sản cố định hữu hình,221,10,2.108.812.723.758,1.844.829.107.476,,221.0,10.0,2108812723758.0,1844829107476.0
,,,- Nguyên giá,222,,2.977.824.072.793,2.512.018.692.409,,222.0,,2977824072793.0,2512018692409.0
,,,- Giá trị hao mòn lũy kế,223,,(869.011.349.035),(667.189.584.933),,223.0,,-869011349035.0,-667189584933.0
2.,2.,2.,Tài sản vô hình,227,11,369.976.994,790.188.556,,227.0,11.0,369976994.0,790188556.0
,,,- Nguyên giá,228,,5.706.839.487,5.796.788.563,,228.0,,5706839487.0,5796788563.0
,,,- Giá trị hao mòn lũy kế,229,,(5.336.862.493),(5.006.600.007),,229.0,,-5336862493.0,-5006600007.0
III.,III.,III.,Đầu tư tài chính dài hạn,250,12,2.261.850.465.847,1.939.724.894.244,,250.0,12.0,2261850465847.0,1939724894244.0
1.,1.,1.,Đầu tư vào công ty con,251,,2.217.747.240.000,1.898.674.570.000,,251.0,,2217747240000.0,1898674570000.0
2.,2.,2.,"Đầu tư vào công ty liên doanh, liên kết",252,,97.000.000.000,97.000.000.000,,252.0,,97000000000.0,97000000000.0
3.,3.,3.,Đầu tư góp vốn vào đơn vị khác,253,,45.937.767.300,45.937.767.300,,253.0,,45937767300.0,45937767300.0
4.,4.,4.,Dự phòng đầu tư tài chính dài hạn,254,,(98.834.541.453),(101.887.443.056),,254.0,,-98834541453.0,-101887443056.0
IV.,IV.,IV.,Tài sản dài hạn khác,260,,56.011.769.756,31.668.720.925,,260.0,,56011769756.0,31668720925.0
1.,1.,1.,Chỉ phí trả trước dài hạn,261,13,21.105.092.140,1.818.341.250,,261.0,13.0,21105092140.0,1818341250.0
2.,2.,2.,Tài sản thuế thu nhập hoãn lại,262,14,34.906.677.616,29.850.379.675,,262.0,14.0,34906677616.0,29850379675.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,7.271.665.715.916,6.902.262.132.533,,270.0,,7271665715916.0,6902262132533.0
