row_label_raw,row_label_full,col_0,31/12/2023triêu đồng,31/12/2022triêu đồng,numeric__31/12/2023triêu đồng,numeric__31/12/2022triêu đồng
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,1.276.667,1.626.005,1276667.0,1626005.0
Các khoản phải trả bên ngoài (i),Các khoản phải trả bên ngoài (i),Các khoản phải trả bên ngoài (i),34.704.632,30.489.409,34704632.0,30489409.0
"Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",1.728.337,1.175.838,1728337.0,1175838.0
Quỹ khoa học công nghệ,Quỹ khoa học công nghệ,Quỹ khoa học công nghệ,526.906,604.566,526906.0,604566.0
,,,38.236.542,33.895.818,38236542.0,33895818.0
