row_label_raw,row_label_full,col_0,31/12/2023%/năm,31/12/2022%/năm,numeric__31/12/2023%/năm,numeric__31/12/2022%/năm
Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,"0,10 - 0,50","0,10 - 1,00",,
Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,"0,00 - 1,00","0,00 - 1,00",,
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,"0,10 - 6,20","0,10 - 8,60",,
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,"0,00 - 2,00","0,00 - 2,00",,
