row_label_raw,row_label_full,col_0,31/12/2023%/năm,31/12/2022%/năm,numeric__31/12/2023%/năm,numeric__31/12/2022%/năm
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,"1,00 - 7,30","3,50 - 9,00",,
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,"4,80 - 5,20","4,15 - 4,25",,
Tiền vay các tổ chức tin dụng khác bằng VND,Tiền vay các tổ chức tin dụng khác bằng VND,Tiền vay các tổ chức tin dụng khác bằng VND,"0,65 - 7,72","3,30 - 9,00",,
Tiền vay các tổ chức tin dụng khác bằng ngoại tệ,Tiền vay các tổ chức tin dụng khác bằng ngoại tệ,Tiền vay các tổ chức tin dụng khác bằng ngoại tệ,"1,01 - 7,88","1,00 - 6,68",,
