row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2023 triệu đồng,Năm 2022 triệu đồng,numeric__Thuyết minh,numeric__Năm 2023 triệu đồng,numeric__Năm 2022 triệu đồng
LUU CHUYÉN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYÉN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYÉN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYÉN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYÉN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYÉN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
Thu nhập lãi và các khoản thu nhập tương tự nhân được,LUU CHUYÉN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập lãi và các khoản thu nhập tương tự nhân được,Thu nhập lãi và các khoản thu nhập tương tự nhân được,,66.891.390,50.802.236,,66891390.0,50802236.0
Chi phí lãi và các chi phí tương tự đã trả,LUU CHUYÉN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi và các chi phí tương tự đã trả,Chi phí lãi và các chi phí tương tự đã trả,,(24.699.677),(14.426.925),,-24699677.0,-14426925.0
Thu nhập từ hoạt động dịch vụ nhận được,LUU CHUYÉN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập từ hoạt động dịch vụ nhận được,Thu nhập từ hoạt động dịch vụ nhận được,,4.085.225,4.135.568,,4085225.0,4135568.0
Chênh lệch số tiền thực thu từ hoạt động,Chênh lệch số tiền thực thu từ hoạt động,Chênh lệch số tiền thực thu từ hoạt động,,,,,,
"kinh doanh (ngoại tế, vàng bạc, chứng khoán)","Chênh lệch số tiền thực thu từ hoạt động > kinh doanh (ngoại tế, vàng bạc, chứng khoán)","kinh doanh (ngoại tế, vàng bạc, chứng khoán)",,2.363.720,3.231.427,,2363720.0,3231427.0
Thu nhập khác,Chênh lệch số tiền thực thu từ hoạt động > Thu nhập khác,Thu nhập khác,,713.381,491.344,,713381.0,491344.0
"Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro","Chênh lệch số tiền thực thu từ hoạt động > Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro","Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro",33,1.711.016,1.648.266,33.0,1711016.0,1648266.0
"Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","Chênh lệch số tiền thực thu từ hoạt động > Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",,(14.652.520),(14.428.046),,-14652520.0,-14428046.0
Tiền thuê thu nhập thực nộp trong năm,Chênh lệch số tiền thực thu từ hoạt động > Tiền thuê thu nhập thực nộp trong năm,Tiền thuê thu nhập thực nộp trong năm,37.1,(5.078.090),(2.372.089),371.0,-5078090.0,-2372089.0
