row_label_raw,row_label_full,col_0,31/12/2023triếu đồng,31/12/2022triếu đồng,numeric__31/12/2023triếu đồng,numeric__31/12/2022triếu đồng
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,779.587,768.763,779587.0,768763.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,(163.802),(143.496),-163802.0,-143496.0
,,,615.785,625.267,615785.0,625267.0
