row_label_raw,row_label_full,Lợi thế thương mại (Thuyết minh 19),31/12/2023triệu đồng > 19.045,31/12/2022triệu đồng > 28.568,numeric__31/12/2023triệu đồng > 19.045,numeric__31/12/2022triệu đồng > 28.568
Chỉ phí trả trước chở phân bổ khác,Chỉ phí trả trước chở phân bổ khác,Chỉ phí trả trước chở phân bổ khác,4.204.567,3.537.140,4204567.0,3537140.0
Hàng hóa bất động sản của công ty con,Hàng hóa bất động sản của công ty con,Hàng hóa bất động sản của công ty con,203.855,376.068,203855.0,376068.0
Phải thu về hoạt động ủy thác đầu tư của công ty con,Phải thu về hoạt động ủy thác đầu tư của công ty con,Phải thu về hoạt động ủy thác đầu tư của công ty con,1.855.090,2.145.266,1855090.0,2145266.0
Tài sản có khác,Tài sản có khác,Tài sản có khác,124.112,87.631,124112.0,87631.0
,,,6.406.669,6.174.673,6406669.0,6174673.0
