row_label_raw,row_label_full,col_0,Thuyết minh,31/12/2023 triệu đồng,31/12/2022 triệu đồng,numeric__Thuyết minh,numeric__31/12/2023 triệu đồng,numeric__31/12/2022 triệu đồng
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,
"Tiền mặt, vàng bạc, đá quỹ","TÀI SẢN > Tiền mặt, vàng bạc, đá quỹ","Tiền mặt, vàng bạc, đá quỹ",5,3.675.394,3.744.100,5.0,3675394.0,3744100.0
Tiền gửi tại Ngân hàng Nhà nước,TÀI SẢN > Tiền gửi tại Ngân hàng Nhà nước,Tiền gửi tại Ngân hàng Nhà nước,6,66.321.652,39.654.541,6.0,66321652.0,39654541.0
Tiền gửi và cho vay các tổ chức tin dụng khác,TÀI SẢN > Tiền gửi và cho vay các tổ chức tin dụng khác,Tiền gửi và cho vay các tổ chức tin dụng khác,7,46.343.813,32.937.210,7.0,46343813.0,32937210.0
Tiền gửi tại các tổ chức tin dụng khác,TÀI SẢN > Tiền gửi tại các tổ chức tin dụng khác,Tiền gửi tại các tổ chức tin dụng khác,,39.119.633,24.835.507,,39119633.0,24835507.0
Cho vay các tổ chức tin dụng khác,TÀI SẢN > Cho vay các tổ chức tin dụng khác,Cho vay các tổ chức tin dụng khác,,7.229.607,8.102.398,,7229607.0,8102398.0
Dự phòng rủi ro,TÀI SẢN > Dự phòng rủi ro,Dự phòng rủi ro,,(5.427),(695),,-5427.0,-695.0
Chứng khoán kinh doanh,TÀI SẢN > Chứng khoán kinh doanh,Chứng khoán kinh doanh,8,44.250.788,4.105.550,8.0,44250788.0,4105550.0
Chứng khoán kinh doanh,TÀI SẢN > Chứng khoán kinh doanh,Chứng khoán kinh doanh,,44.251.400,4.107.470,,44251400.0,4107470.0
Dự phòng rủi ro chứng khoán kinh doanh,TÀI SẢN > Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,,(612),(1.920),,-612.0,-1920.0
Các công cụ tài chính phải sinh và các tài sản tài chính khác,TÀI SẢN > Các công cụ tài chính phải sinh và các tài sản tài chính khác,Các công cụ tài chính phải sinh và các tài sản tài chính khác,9,141.294,69.503,9.0,141294.0,69503.0
Cho vay khách hàng,TÀI SẢN > Cho vay khách hàng,Cho vay khách hàng,,599.579.267,448.598.622,,599579267.0,448598622.0
Cho vay khách hàng,TÀI SẢN > Cho vay khách hàng,Cho vay khách hàng,10,611.048.830,460.574.482,10.0,611048830.0,460574482.0
Dự phòng rủi ro cho vay khách hàng,TÀI SẢN > Dự phòng rủi ro cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,11,(11.469.563),(11.975.860),11.0,-11469563.0,-11975860.0
Hoạt động mua nợ,TÀI SẢN > Hoạt động mua nợ,Hoạt động mua nợ,12,1.789.868,1.006.733,12.0,1789868.0,1006733.0
Mua nợ,TÀI SẢN > Mua nợ,Mua nợ,,1.848.863,1.019.898,,1848863.0,1019898.0
Dự phòng rủi ro hoạt động mua nợ,TÀI SẢN > Dự phòng rủi ro hoạt động mua nợ,Dự phòng rủi ro hoạt động mua nợ,,(58.995),(13.165),,-58995.0,-13165.0
Chứng khoán đầu tư,TÀI SẢN > Chứng khoán đầu tư,Chứng khoán đầu tư,13,147.923.205,159.580.028,13.0,147923205.0,159580028.0
Chứng khoán đầu tư sẵn sàng để bán,TÀI SẢN > Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,13.1,143.010.711,154.506.192,131.0,143010711.0,154506192.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,TÀI SẢN > Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,13.2,5.387.952,5.475.361,132.0,5387952.0,5475361.0
Dự phòng rủi ro chứng khoán đầu tư,TÀI SẢN > Dự phòng rủi ro chứng khoán đầu tư,Dự phòng rủi ro chứng khoán đầu tư,13.3,(475.458),(401.525),133.0,-475458.0,-401525.0
"Gớp vốn, đầu tư dài hạn","TÀI SẢN > Gớp vốn, đầu tư dài hạn","Gớp vốn, đầu tư dài hạn",14,615.785,625.267,14.0,615785.0,625267.0
Đầu tư dài hạn khác,TÀI SẢN > Đầu tư dài hạn khác,Đầu tư dài hạn khác,14.1,779.587,768.763,141.0,779587.0,768763.0
Dự phòng giảm giá đầu tư dài hạn,TÀI SẢN > Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,14.2,(163.802),(143.496),142.0,-163802.0,-143496.0
Tài sản cố định,TÀI SẢN > Tài sản cố định,Tài sản cố định,,4.854.186,5.073.508,,4854186.0,5073508.0
Tài sản cố định hữu hình,TÀI SẢN > Tài sản cố định hữu hình,Tài sản cố định hữu hình,15,3.194.404,3.457.561,15.0,3194404.0,3457561.0
Nguyên giá,TÀI SẢN > Nguyên giá,Nguyên giá,,7.732.608,7.110.562,,7732608.0,7110562.0
Hao mòn lũy kế,TÀI SẢN > Hao mòn lũy kế,Hao mòn lũy kế,,(4.538.204),(3.653.001),,-4538204.0,-3653001.0
Tài sản cố định vô hình,TÀI SẢN > Tài sản cố định vô hình,Tài sản cố định vô hình,16,1.659.782,1.615.947,16.0,1659782.0,1615947.0
Nguyên giá,TÀI SẢN > Nguyên giá,Nguyên giá,,4.196.144,3.565.092,,4196144.0,3565092.0
Hao mòn lũy kế,TÀI SẢN > Hao mòn lũy kế,Hao mòn lũy kế,,(2.536.362),(1.949.145),,-2536362.0,-1949145.0
Bất động sản đầu tư,TÀI SẢN > Bất động sản đầu tư,Bất động sản đầu tư,17,240.294,236.177,17.0,240294.0,236177.0
Nguyên giá,TÀI SẢN > Nguyên giá,Nguyên giá,,260.415,250.155,,260415.0,250155.0
