row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,59.272.634.534,67.156.954.686,59272634534.0,67156954686.0
Công cụ dụng cụ sử dụng cho công trình xây dựng,Công cụ dụng cụ sử dụng cho công trình xây dựng,Công cụ dụng cụ sử dụng cho công trình xây dựng,53.737.945.085,61.643.832.146,53737945085.0,61643832146.0
Phí bảo lãnh ngân hàng,Phí bảo lãnh ngân hàng,Phí bảo lãnh ngân hàng,529.941.221,1.376.543.514,529941221.0,1376543514.0
Khác,Khác,Khác,5.004.748.228,4.136.579.026,5004748228.0,4136579026.0
Dài hạn,Dài hạn,Dài hạn,119.186.791.243,134.279.554.839,119186791243.0,134279554839.0
Tiền thuê đất trả trước,Tiền thuê đất trả trước,Tiền thuê đất trả trước,54.588.720.532,55.836.927.892,54588720532.0,55836927892.0
Công cụ dụng cụ sử dụng cho công trình xây dựng,Công cụ dụng cụ sử dụng cho công trình xây dựng,Công cụ dụng cụ sử dụng cho công trình xây dựng,34.217.024.139,55.570.076.026,34217024139.0,55570076026.0
Phí bảo lãnh ngân hàng,Phí bảo lãnh ngân hàng,Phí bảo lãnh ngân hàng,15.215.363.053,7.246.827.100,15215363053.0,7246827100.0
Khác,Khác,Khác,15.165.683.519,15.625.723.821,15165683519.0,15625723821.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,178.459.425.777,201.436.509.525,178459425777.0,201436509525.0
