row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Tạm ứng cho nhân viên,Ngắn hạn > Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,315.491.050.617,237.253.415.130,315491050617.0,237253415130.0
Cho mượn nguồn lực sản xuất,Ngắn hạn > Cho mượn nguồn lực sản xuất,Cho mượn nguồn lực sản xuất,280.374.985.520,194.138.251.173,280374985520.0,194138251173.0
Lãi phải thu,Ngắn hạn > Lãi phải thu,Lãi phải thu,150.502.411.167,149.159.573.198,150502411167.0,149159573198.0
Phải thu khác từ nhân viên,Ngắn hạn > Phải thu khác từ nhân viên,Phải thu khác từ nhân viên,76.506.712.627,49.229.904.639,76506712627.0,49229904639.0
Phải thu hộ,Ngắn hạn > Phải thu hộ,Phải thu hộ,67.206.743.241,-,67206743241.0,
Phải thu từ thanh lý đầu tư,Ngắn hạn > Phải thu từ thanh lý đầu tư,Phải thu từ thanh lý đầu tư,34.446.000.000,-,34446000000.0,
Các khoản ký quỹ,Ngắn hạn > Các khoản ký quỹ,Các khoản ký quỹ,7.785.284.048,4.563.464.600,7785284048.0,4563464600.0
Cổ tức nhận được,Ngắn hạn > Cổ tức nhận được,Cổ tức nhận được,3.019.684.660,2.420.025.621,3019684660.0,2420025621.0
Lãi tiền gửi ngân hàng,Ngắn hạn > Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,1.113.858.904,41.717.063,1113858904.0,41717063.0
Khác,Ngắn hạn > Khác,Khác,30.429.921.612,34.077.167.671,30429921612.0,34077167671.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,966.876.652.396,670.883.519.095,966876652396.0,670883519095.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu ngắn hạn khác từ bên khác,Trong đó: > Phải thu ngắn hạn khác từ bên khác,Phải thu ngắn hạn khác từ bên khác,845.910.190.012,610.390.635.810,845910190012.0,610390635810.0
Phải thu ngắn hạn khác từ các bên liên quan(Thuyết minh số 31),Trong đó: > Phải thu ngắn hạn khác từ các bên liên quan(Thuyết minh số 31),Phải thu ngắn hạn khác từ các bên liên quan(Thuyết minh số 31),120.966.462.384,60.492.883.285,120966462384.0,60492883285.0
Dự phòng nợ phải thu ngắn hạn khó đòi,Trong đó: > Dự phòng nợ phải thu ngắn hạn khó đòi,Dự phòng nợ phải thu ngắn hạn khó đòi,(5.824.044.717),(5.263.205.311),-5824044717.0,-5263205311.0
GIÁ TRỊ THUÀN,Trong đó: > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,961.052.607.679,665.620.313.784,961052607679.0,665620313784.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Ký quỹ cho bên liên quan (Thuyết minh số 31),Dài hạn > Ký quỹ cho bên liên quan (Thuyết minh số 31),Ký quỹ cho bên liên quan (Thuyết minh số 31),-,2.740.524.657,,2740524657.0
Ký quỹ cho bên khác,Dài hạn > Ký quỹ cho bên khác,Ký quỹ cho bên khác,1.557.190.000,1.848.550.000,1557190000.0,1848550000.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,1.557.190.000,4.589.074.657,1557190000.0,4589074657.0
