row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGÁN HẠN,,13.447.293.828.598,11.637.431.992.673,,,13447293828598.0,11637431992673.0
110,110,110,I. Tiền và tương đương tiền,5,613.533.329.381,100.041.372.182,,5.0,613533329381.0,100041372182.0
111,111,111,1. Tiền,,603.533.329.381,100.041.372.182,,,603533329381.0,100041372182.0
112,112,112,2. Các khoản tương đương tiền,,10.000.000.000,-,,,10000000000.0,
120,120,120,II. Đầu tư tài chính ngắn hạn,16.1,60.000.000.000,-,,161.0,60000000000.0,
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,,60.000.000.000,-,,,60000000000.0,
130,130,130,III. Các khoản phải thu ngắn hạn,,11.783.844.905.822,10.609.346.083.437,,,11783844905822.0,10609346083437.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,5.233.877.824.776,5.411.421.272.744,,6.0,5233877824776.0,5411421272744.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7,489.132.783.289,270.436.179.797,,7.0,489132783289.0,270436179797.0
134,134,134,3. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,8,4.756.600.039.516,4.129.187.390.413,,8.0,4756600039516.0,4129187390413.0
135,135,135,4. Phải thu về cho vay ngắn hạn,9,672.120.551.492,512.073.032.971,,9.0,672120551492.0,512073032971.0
136,136,136,5. Phải thu ngắn hạn khác,10,966.876.652.396,670.883.519.095,,10.0,966876652396.0,670883519095.0
137,137,137,6. Dự phòng phải thu ngắn hạn khó đòi,"6, 8, 10",(334.762.945.647),(384.655.311.583),,,-334762945647.0,-384655311583.0
140,140,140,IV. Hàng tồn kho,,930.642.958.861,828.518.359.319,,,930642958861.0,828518359319.0
141,141,141,1. Hàng tồn kho,11,932.785.732.790,830.661.133.248,,11.0,932785732790.0,830661133248.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,11,(2.142.773.929),(2.142.773.929),,11.0,-2142773929.0,-2142773929.0
150,150,150,V. Tài sản ngắn hạn khác,,59.272.634.534,99.526.177.735,,,59272634534.0,99526177735.0
151,151,151,1. Chi phí trả trước ngắn hạn,12,59.272.634.534,67.156.954.686,,12.0,59272634534.0,67156954686.0
152,152,152,2. Thuế GTGT được khấu trừ,,-,32.369.223.049,,,,32369223049.0
200,200,200,B. TÀI SẢN DÀI HẠN,,1.594.655.941.354,1.844.982.910.274,,,1594655941354.0,1844982910274.0
210,210,210,I. Phải thu dài hạn,,1.557.190.000,4.589.074.657,,,1557190000.0,4589074657.0
216,216,216,1. Phải thu dài hạn khác,10,1.557.190.000,4.589.074.657,,10.0,1557190000.0,4589074657.0
220,220,220,II. Tài sản cố định,,777.882.941.404,966.174.417.901,,,777882941404.0,966174417901.0
221,221,221,1. Tài sản cố định hữu hình,13,734.306.786.547,918.798.496.568,,13.0,734306786547.0,918798496568.0
222,222,222,Nguyên giá,,1.826.985.443.970,1.906.193.252.608,,,1826985443970.0,1906193252608.0
223,223,223,Giá trị khấu hao lũy kế,,(1.092.678.657.423),(987.394.756.040),,,-1092678657423.0,-987394756040.0
227,227,227,2. Tài sản cố định vô hình,14,43.576.154.857,47.375.921.333,,14.0,43576154857.0,47375921333.0
228,228,228,Nguyên giá,,60.317.025.806,60.317.025.806,,,60317025806.0,60317025806.0
229,229,229,Giá trị hao mòn lũy kế,,(16.740.870.949),(12.941.104.473),,,-16740870949.0,-12941104473.0
240,240,240,III. Tài sản dở dang dài hạn,,30.055.945.268,25.654.450.989,,,30055945268.0,25654450989.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,15,30.055.945.268,25.654.450.989,,15.0,30055945268.0,25654450989.0
250,250,250,IV. Đầu tư tài chính dài hạn,16,661.391.410.439,709.487.678.888,,16.0,661391410439.0,709487678888.0
251,251,251,1. Đầu tư vào các công ty con,16.2,735.375.439.051,735.375.439.051,,162.0,735375439051.0,735375439051.0
252,252,252,2. Đầu tư vào các công ty liên kết,16.3,145.402.520.000,186.080.020.000,,163.0,145402520000.0,186080020000.0
253,253,253,3. Đầu tư góp vốn vào các đơn vị khác,16.4,39.227.400.000,39.227.400.000,,164.0,39227400000.0,39227400000.0
254,254,254,4. Dự phòng đầu tư tài chính dài hạn,,(260.613.948.612),(253.195.180.163),,,-260613948612.0,-253195180163.0
255,255,255,5. Đầu tư nằm giữ đến ngày đáo hạn,16.5,2.000.000.000,2.000.000.000,,165.0,2000000000.0,2000000000.0
260,260,260,V. Tài sản dài hạn khác,,123.768.454.243,139.077.287.839,,,123768454243.0,139077287839.0
261,261,261,1. Chi phí trả trước dài hạn,12,119.186.791.243,134.279.554.839,,12.0,119186791243.0,134279554839.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,30.3,4.581.663.000,4.797.733.000,,303.0,4581663000.0,4797733000.0
270,270,270,TỔNG CỘNG TÀI SẢN,,15.041.949.769.952,13.482.414.902.947,,,15041949769952.0,13482414902947.0
