row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng
Nguyên vật liệu xây dựng,Nguyên vật liệu xây dựng,Nguyên vật liệu xây dựng,442.517.484.888,-,220.728.535.517,-,442517484888.0,,220728535517.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,264.568.379.031,(2.142.773.929),385.117.378.860,(2.142.773.929),264568379031.0,-2142773929.0,385117378860.0,-2142773929.0
Hàng hóa bất động sản,Hàng hóa bất động sản,Hàng hóa bất động sản,225.699.868.871,-,224.815.218.871,-,225699868871.0,,224815218871.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,932.785.732.790,(2.142.773.929),830.661.133.248,(2.142.773.929),932785732790.0,-2142773929.0,830661133248.0,-2142773929.0
