row_label_raw,row_label_full,col_0,Thuyết minh,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Thuyết minh,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,,38.300.974.448,85.085.432.100,,38300974448.0,85085432100.0
Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,,56.035.266.847.629,47.986.481.827.232,,56035266847629.0,47986481827232.0
Cam kết mua ngoại tệ,Cam kết mua ngoại tệ,Cam kết mua ngoại tệ,,1.130.805.012.431,1.185.122.030.475,,1130805012431.0,1185122030475.0
Cam kết bán ngoại tệ,Cam kết bán ngoại tệ,Cam kết bán ngoại tệ,,1.129.385.070.000,1.185.052.450.000,,1129385070000.0,1185052450000.0
Cam kết giao dịch hoán đổi,Cam kết giao dịch hoán đổi,Cam kết giao dịch hoán đổi,,53.775.076.765.198,45.616.307.346.757,,53775076765198.0,45616307346757.0
Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,,2.770.646.675.242,1.867.433.114.624,,2770646675242.0,1867433114624.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,,13.535.561.400.761,7.236.986.917.528,,13535561400761.0,7236986917528.0
Các cam kết khác,Các cam kết khác,Các cam kết khác,,2.487.982.585.463,-,,2487982585463.0,
,,,40,74.867.758.483.543,57.175.987.291.484,40.0,74867758483543.0,57175987291484.0
