row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2020,Ngày 31 tháng 12 năm 2020_1,Ngày 31 tháng 12 năm 2019,Ngày 31 tháng 12 năm 2019_1,numeric__Ngày 31 tháng 12 năm 2020,numeric__Ngày 31 tháng 12 năm 2020_1,numeric__Ngày 31 tháng 12 năm 2019,numeric__Ngày 31 tháng 12 năm 2019_1
,,,Số cổ phiếu,Mệnh giá (VND),Số cổ phiếu,Mệnh giá (VND),,,,
Vốn điều lệđược duyệt,Vốn điều lệđược duyệt,Vốn điều lệđược duyệt,1.095.906.343,10.959.063.430.000,789.857.075,7.898.570.750.000,1095906343.0,10959063430000.0,789857075.0,7898570750000.0
Vốn cổ phần đãphát hànhCổ phiếuphổ thông,Vốn cổ phần đãphát hànhCổ phiếuphổ thông,Vốn cổ phần đãphát hànhCổ phiếuphổ thông,1.095.906.343,10.959.063.430.000,789.857.075,7.898.570.750.000,1095906343.0,10959063430000.0,789857075.0,7898570750000.0
Số cổ phiếuđang lưu hànhCổ phiếuphổ thông,Số cổ phiếuđang lưu hànhCổ phiếuphổ thông,Số cổ phiếuđang lưu hànhCổ phiếuphổ thông,1.095.906.343,10.959.063.430.000,789.857.075,7.898.570.750.000,1095906343.0,10959063430000.0,789857075.0,7898570750000.0
