row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Phải thu/(Phải trả),Phải thu/(Phải trả)_1,numeric__Các giao dịch,numeric__Phải thu/(Phải trả),numeric__Phải thu/(Phải trả)_1
Bên liên quan,Bên liên quan,Bên liên quan,Các giao dịch,Số dư cuối năm VND,Số dư đầu năm VND,,,
"Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng giám đốc","Bên liên quan > Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng giám đốc","Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng giám đốc",Tiền gửi,26.227.646.254,26.761.376.199,,26227646254.0,26761376199.0
"Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng giám đốc","Bên liên quan > Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng giám đốc","Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng giám đốc",Lãi phải trả,288.198.759,447.358.429,,288198759.0,447358429.0
