row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
Lợi nhuận thuần trước thuế,Lợi nhuận thuần trước thuế,Lợi nhuận thuần trước thuế,4.419.308.894.125,3.231.123.841.475,4419308894125.0,3231123841475.0
Cộng/(Trừ),Cộng/(Trừ),Cộng/(Trừ),,,,
- Thu nhập không chịu thuế,Cộng/(Trừ) > - Thu nhập không chịu thuế,- Thu nhập không chịu thuế,(151.800.000),(216.000.000),-151800000.0,-216000000.0
- Chi phí không được khấu trừ,Cộng/(Trừ) > - Chi phí không được khấu trừ,- Chi phí không được khấu trừ,5.582.257.984,13.202.094.103,5582257984.0,13202094103.0
Thu nhập chịu thuế ước tính trong năm,Cộng/(Trừ) > Thu nhập chịu thuế ước tính trong năm,Thu nhập chịu thuế ước tính trong năm,4.424.739.352.109,3.244.109.935.578,4424739352109.0,3244109935578.0
Chi phí thuế TNDN theo thuế suất hiện hành,Cộng/(Trừ) > Chi phí thuế TNDN theo thuế suất hiện hành,Chi phí thuế TNDN theo thuế suất hiện hành,884.947.870.422,648.821.987.117,884947870422.0,648821987117.0
Điều chỉnh thuế TNDN năm trước,Cộng/(Trừ) > Điều chỉnh thuế TNDN năm trước,Điều chỉnh thuế TNDN năm trước,-,65.630.000,,65630000.0
Thuế TNDN được giảm (*),Cộng/(Trừ) > Thuế TNDN được giảm (*),Thuế TNDN được giảm (*),(411.185.810),-,-411185810.0,
Chi phí thuế TNDN ước tính trong năm,Cộng/(Trừ) > Chi phí thuế TNDN ước tính trong năm,Chi phí thuế TNDN ước tính trong năm,884.536.684.612,648.887.617.117,884536684612.0,648887617117.0
