row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,,
- Bằng VND,Tiền gửi không kỳ hạn > - Bằng VND,- Bằng VND,32.204.759.414,165.204.439.652,32204759414.0,165204439652.0
- Bằng ngoại tệ,Tiền gửi không kỳ hạn > - Bằng ngoại tệ,- Bằng ngoại tệ,345.255.815.021,2.200.521.852.360,345255815021.0,2200521852360.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,,
- Bằng VND,Tiền gửi có kỳ hạn > - Bằng VND,- Bằng VND,10.867.947.500.000,9.901.030.000.000,10867947500000.0,9901030000000.0
- Bằng ngoại tệ,Tiền gửi có kỳ hạn > - Bằng ngoại tệ,- Bằng ngoại tệ,3.942.812.500.000,2.085.750.000.000,3942812500000.0,2085750000000.0
,,,15.188.220.574.435,14.352.506.292.012,15188220574435.0,14352506292012.0
