row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
"Tiền mặt, vàng bạc, đá quý","Tiền mặt, vàng bạc, đá quý","Tiền mặt, vàng bạc, đá quý",932.451.084.828,712.715.793.026,932451084828.0,712715793026.0
Tiền gửi tại Ngân hàng Nhà nước,Tiền gửi tại Ngân hàng Nhà nước,Tiền gửi tại Ngân hàng Nhà nước,4.087.881.039.948,2.072.665.956.459,4087881039948.0,2072665956459.0
Tiền gửi tại các TCTD khác có kỳ hạn gốc không quả ba tháng,Tiền gửi tại các TCTD khác có kỳ hạn gốc không quả ba tháng,Tiền gửi tại các TCTD khác có kỳ hạn gốc không quả ba tháng,15.188.220.574.435,14.352.506.292.012,15188220574435.0,14352506292012.0
,,,20.208.552.699.211,17.137.888.041.497,20208552699211.0,17137888041497.0
