row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,1.718.781.687.006,98.783.603.554,1718781687006.0,98783603554.0
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,3.776.526.123.124,1.585.128.749.486,3776526123124.0,1585128749486.0
"Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",1.519.027.836.647,1.401.523.985.520,1519027836647.0,1401523985520.0
Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,296.114.488.998,392.977.274.952,296114488998.0,392977274952.0
Dự phòng rủi ro cho các tài sản có khác,Dự phòng rủi ro cho các tài sản có khác,Dự phòng rủi ro cho các tài sản có khác,(4.800.000.000),(4.800.000.000),-4800000000.0,-4800000000.0
,,,7.305.650.135.775,3.473.613.613.512,7305650135775.0,3473613613512.0
