row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Bằng VND,Bằng VND,Bằng VND,5.565.012.704.994,4.123.931.765.421,5565012704994.0,4123931765421.0
"Trong đó: Vay chiết khấu, tái chiết khấu","Trong đó: Vay chiết khấu, tái chiết khấu","Trong đó: Vay chiết khấu, tái chiết khấu",3.245.221.900.000,3.176.293.000.000,3245221900000.0,3176293000000.0
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,603.368.775.863,550.988.920.721,603368775863.0,550988920721.0
,,,6.168.381.480.857,4.674.920.686.142,6168381480857.0,4674920686142.0
