row_label_raw,row_label_full,col_0,Mức tăng tỷ giá,Ảnh hưởng đến lợi nhuận sau thuế VND,numeric__Mức tăng tỷ giá,numeric__Ảnh hưởng đến lợi nhuận sau thuế VND
Tại ngày 31 tháng 12 năm 2020 USD,Tại ngày 31 tháng 12 năm 2020 USD,Tại ngày 31 tháng 12 năm 2020 USD,3%,30.925.789.207,0.03,30925789207.0
Tại ngày 31 tháng 12 năm 2019 USD,Tại ngày 31 tháng 12 năm 2019 USD,Tại ngày 31 tháng 12 năm 2019 USD,1%,7.618.480.679,0.01,7618480679.0
