row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Các cam kết thuê hoạt động không thể hủy ngang,Các cam kết thuê hoạt động không thể hủy ngang,Các cam kết thuê hoạt động không thể hủy ngang,Các cam kết thuê hoạt động không thể hủy ngang,Các cam kết thuê hoạt động không thể hủy ngang,,
Đến hạn trong 1 năm,Các cam kết thuê hoạt động không thể hủy ngang > Đến hạn trong 1 năm,Đến hạn trong 1 năm,133.722.384.075,128.114.229.244,133722384075.0,128114229244.0
Đến hạn từ 1 đến 5 năm,Các cam kết thuê hoạt động không thể hủy ngang > Đến hạn từ 1 đến 5 năm,Đến hạn từ 1 đến 5 năm,229.088.638.008,204.753.032.215,229088638008.0,204753032215.0
Đến hạn sau 5 năm,Các cam kết thuê hoạt động không thể hủy ngang > Đến hạn sau 5 năm,Đến hạn sau 5 năm,35.856.323.707,27.825.914.564,35856323707.0,27825914564.0
,,,398.667.345.790,360.693.176.023,398667345790.0,360693176023.0
