row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Chi phí chờ phân bổ,Chi phí chờ phân bổ,Chi phí chờ phân bổ,135.450.494.161,166.320.889.612,135450494161.0,166320889612.0
"Vật liệu, dung cụ lao động","Vật liệu, dung cụ lao động","Vật liệu, dung cụ lao động",13.529.558.288,15.630.005.341,13529558288.0,15630005341.0
"Tài sản gán nợ đã chuyển quyền sở hữu cho TCTD, đang chờ xử lý","Tài sản gán nợ đã chuyển quyền sở hữu cho TCTD, đang chờ xử lý","Tài sản gán nợ đã chuyển quyền sở hữu cho TCTD, đang chờ xử lý",147.134.436.549,211.026.379.999,147134436549.0,211026379999.0
Bất động sản,Bất động sản,Bất động sản,147.134.436.549,211.026.379.999,147134436549.0,211026379999.0
,,,296.114.488.998,392.977.274.952,296114488998.0,392977274952.0
