row_label_raw,row_label_full,col_0,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Giá trị ghi sở theo phương pháp Vốn chủ sở hữu,Tỷ lệ lợi ích_1,Tỷ lệ quyền biểu quyết_1,Giá trị ghi sở theo phương pháp Vốn chủ sở hữu_1,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Giá trị ghi sở theo phương pháp Vốn chủ sở hữu,numeric__Tỷ lệ lợi ích_1,numeric__Tỷ lệ quyền biểu quyết_1,numeric__Giá trị ghi sở theo phương pháp Vốn chủ sở hữu_1
,,,,,VND,,,VND,,,,,,
• Công ty Cổ phần Dịch vụ Du lịch Phú Thợ\( ^{(1)} \),• Công ty Cổ phần Dịch vụ Du lịch Phú Thợ\( ^{(1)} \),• Công ty Cổ phần Dịch vụ Du lịch Phú Thợ\( ^{(1)} \),"34,96%","34,96%",469.972.529.582,"34,96%","34,96%",555.646.862.340,0.3496,0.3496,469972529582.0,0.3496,0.3496,555646862340.0
• Công ty Cổ phần Đầu tư và Phát triển Hạ tầng An Việt\( ^{(2)} \),• Công ty Cổ phần Đầu tư và Phát triển Hạ tầng An Việt\( ^{(2)} \),• Công ty Cổ phần Đầu tư và Phát triển Hạ tầng An Việt\( ^{(2)} \),"21,47%","21,47%",90.338.606.921,"45,00%","45,00%",153.727.893.041,0.2147,0.2147,90338606921.0,0.45,0.45,153727893041.0
• Công ty Cổ phần Vật liệu điện và Viễn thông Sơn Cường,• Công ty Cổ phần Vật liệu điện và Viễn thông Sơn Cường,• Công ty Cổ phần Vật liệu điện và Viễn thông Sơn Cường,"24,93%","24,95%",24.381.459.500,"24,93%","24,95%",25.481.713.505,0.2493,0.2495,24381459500.0,0.2493,0.2495,25481713505.0
• Công ty Cổ phần Phú Hữu Gia\( ^{(3)} \),• Công ty Cổ phần Phú Hữu Gia\( ^{(3)} \),• Công ty Cổ phần Phú Hữu Gia\( ^{(3)} \),"45,28%","45,28%",164.214.093.618,-,-,-,0.45280000000000004,0.45280000000000004,164214093618.0,,,
• Công ty Cổ phần Capella Việt Nam,• Công ty Cổ phần Capella Việt Nam,• Công ty Cổ phần Capella Việt Nam,"31,48%","31,48%",1.674.813.157,"31,48%","31,48%",3.262.837.239,0.3148,0.3148,1674813157.0,0.3148,0.3148,3262837239.0
,,,,,750.581.502.778,,,738.119.306.125,,,750581502778.0,,,738119306125.0
