row_label_raw,row_label_full,col_0,col_1,31/12/2020,01/01/2020,numeric__col_1,numeric__31/12/2020,numeric__01/01/2020
,,,,VND,VND,,,
-,-,-,Từ 1 năm trở xuống,3.627.324.960,3.948.567.099,,3627324960.0,3948567099.0
-,-,-,Trên 5 năm,20.251.399.959,20.494.235.887,,20251399959.0,20494235887.0
