row_label_raw,row_label_full,col_0,col_1,31/12/2020 > Giá trị,31/12/2020 > Dự phòng,01/01/2020 > Giá trị,01/01/2020 > Dự phòng,numeric__col_1,numeric__31/12/2020 > Giá trị,numeric__31/12/2020 > Dự phòng,numeric__01/01/2020 > Giá trị,numeric__01/01/2020 > Dự phòng
,,,,VND,VND,VND,VND,,,,,
-,-,-,Công ty Cổ phần Đầu tư Phát triểnHưng Thịnh Việt Nam,-,-,66.091.740.000,-,,,,66091740000.0,
-,-,-,Công ty Cổ phần Công nghệ caoPhương Nam,2.406.665.400,-,-,-,,2406665400.0,,,
-,-,-,Trả trước cho người bán khác,16.476.028.928,(241.972.500),28.352.045.179,(241.972.500),,16476028928.0,-241972500.0,28352045179.0,-241972500.0
,,,,18.882.694.328,(241.972.500),94.443.785.179,(241.972.500),,18882694328.0,-241972500.0,94443785179.0,-241972500.0
