row_label_raw,row_label_full,col_0,31/12/2020 > Giá gốc,31/12/2020 > Giá trị cóthe thu hồi,01/01/2020 > Giá gốc,01/01/2020 > Giá trị cóthe thu hồi,numeric__31/12/2020 > Giá gốc,numeric__31/12/2020 > Giá trị cóthe thu hồi,numeric__01/01/2020 > Giá gốc,numeric__01/01/2020 > Giá trị cóthe thu hồi
,,,VND,VND,VND,VND,,,,
"Tổng giá trị các khoản phải thu,cho vay quả hạn thanh tođen hoặcchun quả hạn nhưng khó có khánăng thu hồi+ Công ty Nha Trang Charter+ Các đối tượng khác","Tổng giá trị các khoản phải thu,cho vay quả hạn thanh tođen hoặcchun quả hạn nhưng khó có khánăng thu hồi+ Công ty Nha Trang Charter+ Các đối tượng khác","Tổng giá trị các khoản phải thu,cho vay quả hạn thanh tođen hoặcchun quả hạn nhưng khó có khánăng thu hồi+ Công ty Nha Trang Charter+ Các đối tượng khác",690.410.000281.078.335,-,690.410.000297.837.978,207.123.00027.932.739,6.904100002810783e+17,,6.90410000297838e+17,2.071230002793274e+16
,,,971.488.335,-,988.247.978,235.055.739,971488335.0,,988247978.0,235055739.0
