row_label_raw,row_label_full,col_0,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
,,,VND,VND,,
(1) Chi phí sản xuất kinh doanh dở dang bao gồm,(1) Chi phí sản xuất kinh doanh dở dang bao gồm,(1) Chi phí sản xuất kinh doanh dở dang bao gồm,(1) Chi phí sản xuất kinh doanh dở dang bao gồm,(1) Chi phí sản xuất kinh doanh dở dang bao gồm,,
a) Bất động sản dở dang,(1) Chi phí sản xuất kinh doanh dở dang bao gồm > a) Bất động sản dở dang,a) Bất động sản dở dang,-,259.287.759.835,,259287759835.0
"- Dự án Chung cư Samland Riverside (1,1)","(1) Chi phí sản xuất kinh doanh dở dang bao gồm > - Dự án Chung cư Samland Riverside (1,1)","- Dự án Chung cư Samland Riverside (1,1)",-,119.588.954.281,,119588954281.0
"- Dự án Khu dân cư Nhom Trạch (1,1)","(1) Chi phí sản xuất kinh doanh dở dang bao gồm > - Dự án Khu dân cư Nhom Trạch (1,1)","- Dự án Khu dân cư Nhom Trạch (1,1)",-,115.134.387.818,,115134387818.0
"- Dự án Chung cư Samsora Riverside (1,2)","(1) Chi phí sản xuất kinh doanh dở dang bao gồm > - Dự án Chung cư Samsora Riverside (1,2)","- Dự án Chung cư Samsora Riverside (1,2)",-,19.265.407.814,,19265407814.0
"- Dự án Chung cư Sanland Airport (1,3)","(1) Chi phí sản xuất kinh doanh dở dang bao gồm > - Dự án Chung cư Sanland Airport (1,3)","- Dự án Chung cư Sanland Airport (1,3)",-,5.299.009.922,,5299009922.0
b) Chi phí sản xuất kinh doanh dở dang khác,(1) Chi phí sản xuất kinh doanh dở dang bao gồm > b) Chi phí sản xuất kinh doanh dở dang khác,b) Chi phí sản xuất kinh doanh dở dang khác,29.765.104.928,58.252.221.506,29765104928.0,58252221506.0
- Chi phí dở dang dây cấp các loại,(1) Chi phí sản xuất kinh doanh dở dang bao gồm > - Chi phí dở dang dây cấp các loại,- Chi phí dở dang dây cấp các loại,27.199.682.355,56.833.751.320,27199682355.0,56833751320.0
- Chi phí dở dang hàng nông sản,(1) Chi phí sản xuất kinh doanh dở dang bao gồm > - Chi phí dở dang hàng nông sản,- Chi phí dở dang hàng nông sản,2.565.422.573,1.418.470.186,2565422573.0,1418470186.0
,,,29.765.104.928,317.539.981.341,29765104928.0,317539981341.0
