row_label_raw,row_label_full,col_0,col_1,31/12/2020,01/01/2020,numeric__col_1,numeric__31/12/2020,numeric__01/01/2020
,,,,VND,VND,,,
-,-,-,Chi phí lãi vay,13.566.366.223,4.423.702.801,,13566366223.0,4423702801.0
-,-,-,Chi phí Upas L/C,1.319.260.380,2.087.014.871,,1319260380.0,2087014871.0
-,-,-,Chi phí xây dựng dự án,701.442.750,371.378.655,,701442750.0,371378655.0
-,-,-,Lợi nhuận theo hợp đồng hợp tác kinh doanh (*),27.191.052.299,-,,27191052299.0,
-,-,-,Chi phí phải trả khác,5.413.067.149,2.141.718.686,,5413067149.0,2141718686.0
,,,,48.191.188.801,9.023.815.013,,48191188801.0,9023815013.0
