row_label_raw,row_label_full,col_0,col_1,01/01/2020 > Giá trị,01/01/2020 > Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,31/12/2020 > Giá trị,31/12/2020 > Số có khả năng trả nợ,numeric__col_1,numeric__01/01/2020 > Giá trị,numeric__01/01/2020 > Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__31/12/2020 > Giá trị,numeric__31/12/2020 > Số có khả năng trả nợ
,,,,VND,VND,VND,VND,VND,VND,,,,,,,
a),a),a),Vay ngắn hạn,511.864.490.109,511.864.490.109,681.357.238.733,876.530.236.492,316.691.492.350,316.691.492.350,,511864490109.0,511864490109.0,681357238733.0,876530236492.0,316691492350.0,316691492350.0
a),a),a),- Vay ngắn hàng,,,,,,,,,,,,,
a),a) > a),a),+ Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Thành phố Hồ Chí Minh (1),85.245.212.247,85.245.212.247,270.130.121.452,229.694.357.427,125.680.976.272,125.680.976.272,,85245212247.0,85245212247.0,270130121452.0,229694357427.0,125680976272.0,125680976272.0
a),a) > a),a),+ Ngân hàng TMCP Công thương Việt Nam - Chi nhánh Sài Gòn (2),94.247.553.513,94.247.553.513,88.369.722.238,148.839.275.183,33.778.000.568,33.778.000.568,,94247553513.0,94247553513.0,88369722238.0,148839275183.0,33778000568.0,33778000568.0
a),a) > a),a),+ Ngân hàng TNHH United Overseas (UOB) (3),68.309.703.000,68.309.703.000,35.323.892.219,68.309.703.000,35.323.892.219,35.323.892.219,,68309703000.0,68309703000.0,35323892219.0,68309703000.0,35323892219.0,35323892219.0
a),a) > a),a),+ Ngân hàng TNHH MTV HSBC - Chi nhánh Thành phố Hồ Chí Minh (4),46.021.261.952,46.021.261.952,17.510.994.650,54.632.730.752,8.899.525.850,8.899.525.850,,46021261952.0,46021261952.0,17510994650.0,54632730752.0,8899525850.0,8899525850.0
a),a) > a),a),+ Ngân hàng Sinopac - Chi nhánh Thành phố Hồ Chí Minh (5),36.513.293.024,36.513.293.024,77.048.015.468,69.206.057.023,44.355.251.469,44.355.251.469,,36513293024.0,36513293024.0,77048015468.0,69206057023.0,44355251469.0,44355251469.0
a),a) > a),a),+ Ngân hàng Thương mại Cổ phần Tiến Phong (6),-,-,28.634.615.084,20.000.000.000,8.634.615.084,8.634.615.084,,,,28634615084.0,20000000000.0,8634615084.0,8634615084.0
a),a) > a),a),+ Công ty Cổ phần Đầu tư Infinity (7),-,-,52.800.000.000,-,52.800.000.000,52.800.000.000,,,,52800000000.0,,52800000000.0,52800000000.0
a),a) > a),a),+ Ngân hàng TMCP Việt Nam Thịnh Vượng - Chi nhánh Kinh Đô,1.924.191.250,1.924.191.250,-,1.924.191.250,-,-,,1924191250.0,1924191250.0,,1924191250.0,,
a),a) > a),a),+ Ngân hàng TNHH MTV Standard Chartered (Việt Nam) - Chi nhánh Thành phố Hồ Chí Minh,55.303.267.923,55.303.267.923,14.274.660.180,69.577.928.103,-,-,,55303267923.0,55303267923.0,14274660180.0,69577928103.0,,
a),a) > a),a),+ Ngân hàng TMCP Quản đội - Chi nhánh Kỳ Đồng,-,-,19.701.278.982,19.701.278.982,-,-,,,,19701278982.0,19701278982.0,,
