row_label_raw,row_label_full,Másố > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và các khoản tương đương tiền đầu năm,Thuyếtminh,Năm 2020 > VND > 74.499.953.407 > 201.977.056.819,Năm 2019 > VND > 110.879.135.635 > 91.080.889.570,numeric__CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và các khoản tương đương tiền đầu năm,numeric__Thuyếtminh,numeric__Năm 2020 > VND > 74.499.953.407 > 201.977.056.819,numeric__Năm 2019 > VND > 110.879.135.635 > 91.080.889.570
61,61,61,Ảnh hưởng của they đổi tỷ giá hồi doái quy đổi ngoại tệ,,13.389.381,17.031.614,,,13389381.0,17031614.0
70,70,70,Tiền và các khoản tương đương tiền cuối năm,3,276.490.399.607,201.977.056.819,,3.0,276490399607.0,201977056819.0
