row_label_raw,row_label_full,col_0,col_1,31/12/2020,01/01/2020,numeric__col_1,numeric__31/12/2020,numeric__01/01/2020
,,,,VND,VND,,,
-,-,-,Từ 1 năm trở xuống,10.007.211.415,33.455.881.078,,10007211415.0,33455881078.0
-,-,-,Trên 1 năm đến 5 năm,36.313.263.163,42.844.677.390,,36313263163.0,42844677390.0
-,-,-,Trên 5 năm,-,138.021.000,,,138021000.0
