row_label_raw,row_label_full,col_0,Năm 2020,Năm 2019,numeric__Năm 2020,numeric__Năm 2019
,,,VND,VND,,
"Lãi tiền vay, lãi trái phiếu","Lãi tiền vay, lãi trái phiếu","Lãi tiền vay, lãi trái phiếu",28.129.019.732,87.508.750.221,28129019732.0,87508750221.0
Lỗ từ kinh doanh chống khoản,Lỗ từ kinh doanh chống khoản,Lỗ từ kinh doanh chống khoản,132.638.178,336.296.926,132638178.0,336296926.0
Chỉ phí từ các hợp đồng hợp tác đầu tư,Chỉ phí từ các hợp đồng hợp tác đầu tư,Chỉ phí từ các hợp đồng hợp tác đầu tư,62.242.501.605,40.852.554.794,62242501605.0,40852554794.0
Lỗ từ hoạt động hợp tác đầu tư,Lỗ từ hoạt động hợp tác đầu tư,Lỗ từ hoạt động hợp tác đầu tư,28.085.982.500,-,28085982500.0,
Lỗ chênh lệch tỷ giá phát sinh trong năm,Lỗ chênh lệch tỷ giá phát sinh trong năm,Lỗ chênh lệch tỷ giá phát sinh trong năm,6.856.976.495,6.985.116.703,6856976495.0,6985116703.0
Hoàn nhập dự phòng giảm giá chứng khoán kinh doanh,Hoàn nhập dự phòng giảm giá chứng khoán kinh doanh,Hoàn nhập dự phòng giảm giá chứng khoán kinh doanh,(156.116.826.200),70.158.958.937,-156116826200.0,70158958937.0
Chỉ phí tài chính khác,Chỉ phí tài chính khác,Chỉ phí tài chính khác,315.884.501,674.095.563,315884501.0,674095563.0
,,,(30.353.823.189),206.515.773.144,-30353823189.0,206515773144.0
Trong đó: Chỉ phí hoạt động tài chính trả cho các bên liên quan,Trong đó: Chỉ phí hoạt động tài chính trả cho các bên liên quan,Trong đó: Chỉ phí hoạt động tài chính trả cho các bên liên quan,10.832.569.863,9.458.363.012,10832569863.0,9458363012.0
