row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,-,21.604.570.224,(21.604.570.224),-,,21604570224.0,-21604570224.0,
Thuế thu nhập doanh nghiệp (*),Thuế thu nhập doanh nghiệp (*),Thuế thu nhập doanh nghiệp (*),7.333.779.476,28.242.840.299,(26.118.048.402),9.458.571.373,7333779476.0,28242840299.0,-26118048402.0,9458571373.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,47.001.118,975.374.391,(968.229.725),54.145.784,47001118.0,975374391.0,-968229725.0,54145784.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,717.813.858,(717.813.858),-,,717813858.0,-717813858.0,
Cộng,Cộng,Cộng,7.380.780.594,51.540.598.772,(49.408.662.209),9.512.717.157,7380780594.0,51540598772.0,-49408662209.0,9512717157.0
