row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng
Phải thu các bên liên quan,Phải thu các bên liên quan,Phải thu các bên liên quan,19.353.792.538,,36.404.388.063,,19353792538.0,,36404388063.0,
Tổng Công ty Đầu tư và Phát triển Công nghiệp -TNHH MTV - Phải thu tiền lợi nhuận được chia từ Dự án Becamex City Center,Tổng Công ty Đầu tư và Phát triển Công nghiệp -TNHH MTV - Phải thu tiền lợi nhuận được chia từ Dự án Becamex City Center,Tổng Công ty Đầu tư và Phát triển Công nghiệp -TNHH MTV - Phải thu tiền lợi nhuận được chia từ Dự án Becamex City Center,11.254.418.246,,30.000.000.000,,11254418246.0,,30000000000.0,
Công ty TNHH MTV -Khách sạn Becamex - Phải thu tiền cổ tức,Công ty TNHH MTV -Khách sạn Becamex - Phải thu tiền cổ tức,Công ty TNHH MTV -Khách sạn Becamex - Phải thu tiền cổ tức,4.564.243.363,,3.082.677.939,,4564243363.0,,3082677939.0,
Công ty TNHH MTV Thương mại Becamex - Phải thu tiền cổ tức,Công ty TNHH MTV Thương mại Becamex - Phải thu tiền cổ tức,Công ty TNHH MTV Thương mại Becamex - Phải thu tiền cổ tức,3.535.130.929,,3.321.710.124,,3535130929.0,,3321710124.0,
Phải thu các tổ chức và cá nhân khác,Phải thu các tổ chức và cá nhân khác,Phải thu các tổ chức và cá nhân khác,5.230.824.134,,2.716.471.898,,5230824134.0,,2716471898.0,
Lãi tiền gửi dự thu,Lãi tiền gửi dự thu,Lãi tiền gửi dự thu,,,12.364.298,,,,12364298.0,
Tiền ứng để thi công hệ thống cấp nước,Tiền ứng để thi công hệ thống cấp nước,Tiền ứng để thi công hệ thống cấp nước,621.950.000,,621.950.000,,621950000.0,,621950000.0,
"Chi hộ cho Ban quản lý tòa nhà chung cư New Horizon, tỏa nhà Becamex Tower","Chi hộ cho Ban quản lý tòa nhà chung cư New Horizon, tỏa nhà Becamex Tower","Chi hộ cho Ban quản lý tòa nhà chung cư New Horizon, tỏa nhà Becamex Tower",132.948.084,,82.003.520,,132948084.0,,82003520.0,
Phải thu tiền chỉ hộ làm số cho khách hàng mua căn hộ New Horizon,Phải thu tiền chỉ hộ làm số cho khách hàng mua căn hộ New Horizon,Phải thu tiền chỉ hộ làm số cho khách hàng mua căn hộ New Horizon,,,15.710.322,,,,15710322.0,
Phải thu tiền chỉ hộ làm số cho khách hàng mua căn hộ Sunrise,Phải thu tiền chỉ hộ làm số cho khách hàng mua căn hộ Sunrise,Phải thu tiền chỉ hộ làm số cho khách hàng mua căn hộ Sunrise,315.720.800,,,,315720800.0,,,
Phải thu tiền chỉ hộ làm số cho khách hàng mua dự án The Green River,Phải thu tiền chỉ hộ làm số cho khách hàng mua dự án The Green River,Phải thu tiền chỉ hộ làm số cho khách hàng mua dự án The Green River,614.353.800,,,,614353800.0,,,
Phải thu tiền chỉ hộ làm số cho khách hàng mua dự án Phố TM IJC2,Phải thu tiền chỉ hộ làm số cho khách hàng mua dự án Phố TM IJC2,Phải thu tiền chỉ hộ làm số cho khách hàng mua dự án Phố TM IJC2,77.199.000,,,,77199000.0,,,
Thuế thu nhập doanh nghiệp tạm nộp cho số tiền nhận trước từ hoạt động chuyển nhượng bất động sản,Thuế thu nhập doanh nghiệp tạm nộp cho số tiền nhận trước từ hoạt động chuyển nhượng bất động sản,Thuế thu nhập doanh nghiệp tạm nộp cho số tiền nhận trước từ hoạt động chuyển nhượng bất động sản,87.442.346,,130.064.214,,87442346.0,,130064214.0,
Tạm ứng công tác,Tạm ứng công tác,Tạm ứng công tác,1.116.699.292,,1.748.560.448,,1116699292.0,,1748560448.0,
Các khoản ký quỹ ngắn hạn,Các khoản ký quỹ ngắn hạn,Các khoản ký quỹ ngắn hạn,40.000.000,,,,40000000.0,,,
Thuế GTGT chưa kê khai,Thuế GTGT chưa kê khai,Thuế GTGT chưa kê khai,2.178.558.229,,,,2178558229.0,,,
Các khoản phải thu ngắn hạn khác,Các khoản phải thu ngắn hạn khác,Các khoản phải thu ngắn hạn khác,45.952.583,,105.819.096,,45952583.0,,105819096.0,
Cộng,Cộng,Cộng,24.584.616.672,,39.120.859.961,,24584616672.0,,39120859961.0,
