row_label_raw,row_label_full,Giá trị ghi sổ,Số có khả năng trả nợ,Giá trị ghi sổ_1,Số có khả năng trả nợ_1,numeric__Số có khả năng trả nợ,numeric__Giá trị ghi sổ_1,numeric__Số có khả năng trả nợ_1
1.613.337.402.957,1.613.337.402.957,1.613.337.402.957,1.613.337.402.957,211.176.918.546,211.176.918.546,1613337402957.0,211176918546.0,211176918546.0
-,-,-,-,34.227.780.000,34.227.780.000,,34227780000.0,34227780000.0
12.674.268.621,12.674.268.621,12.674.268.621,12.674.268.621,12.390.366.029,12.390.366.029,12674268621.0,12390366029.0,12390366029.0
24.454.388.651,24.454.388.651,24.454.388.651,24.454.388.651,33.887.844.570,33.887.844.570,24454388651.0,33887844570.0,33887844570.0
1.576.208.745.685,1.576.208.745.685,1.576.208.745.685,1.576.208.745.685,130.670.927.947,130.670.927.947,1576208745685.0,130670927947.0,130670927947.0
1.613.337.402.957,1.613.337.402.957,1.613.337.402.957,1.613.337.402.957,211.176.918.546,211.176.918.546,1613337402957.0,211176918546.0,211176918546.0
