row_label_raw,row_label_full,col_0,31/12/2022 (VND) > Giá gốc,31/12/2022 (VND) > Giá trị ghi số,01/01/2022 (VND) > Giá gốc,01/01/2022 (VND) > Giá trị ghi số,numeric__31/12/2022 (VND) > Giá gốc,numeric__31/12/2022 (VND) > Giá trị ghi số,numeric__01/01/2022 (VND) > Giá gốc,numeric__01/01/2022 (VND) > Giá trị ghi số
Ngắn hạn,Ngắn hạn,Ngắn hạn,63.500.000.000,63.500.000.000,104.500.000.000,104.500.000.000,63500000000.0,63500000000.0,104500000000.0,104500000000.0
- Tiền gửi có kỳ hạn (*),- Tiền gửi có kỳ hạn (*),- Tiền gửi có kỳ hạn (*),63.500.000.000,63.500.000.000,104.500.000.000,104.500.000.000,63500000000.0,63500000000.0,104500000000.0,104500000000.0
Tổng,Tổng,Tổng,63.500.000.000,63.500.000.000,104.500.000.000,104.500.000.000,63500000000.0,63500000000.0,104500000000.0,104500000000.0
