row_label_raw,row_label_full,01/01/2022,Số phải nộp trong năm,Số đã nộp trong năm,31/12/2022,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__31/12/2022
9.400.370.311,9.400.370.311,9.400.370.311,198.073.720.480,182.616.873.014,24.857.217.777,198073720480.0,182616873014.0,24857217777.0
2.866.025.626,2.866.025.626,2.866.025.626,120.406.941.862,119.460.674.863,3.812.292.625,120406941862.0,119460674863.0,3812292625.0
4.108.188.083,4.108.188.083,4.108.188.083,24.404.658.193,19.168.004.581,9.344.841.695,24404658193.0,19168004581.0,9344841695.0
700.032.545,700.032.545,700.032.545,7.185.597.540,6.801.243.625,1.084.386.460,7185597540.0,6801243625.0,1084386460.0
36.375.030,36.375.030,36.375.030,404.301.415,415.958.135,24.718.310,404301415.0,415958135.0,24718310.0
1.686.221.067,1.686.221.067,1.686.221.067,43.283.880.903,34.385.257.283,10.584.844.687,43283880903.0,34385257283.0,10584844687.0
3.591.000,3.591.000,3.591.000,1.063.411.998,1.060.868.998,6.134.000,1063411998.0,1060868998.0,6134000.0
(63.040),(63.040),(63.040),1.324.928.569,1.324.865.529,,1324928569.0,1324865529.0,
9.400.370.311,9.400.370.311,9.400.370.311,198.073.720.480,182.616.873.014,24.857.217.777,198073720480.0,182616873014.0,24857217777.0
