row_label_raw,row_label_full,col_0,31/12/2022VND,01/01/2022VND,numeric__31/12/2022VND,numeric__01/01/2022VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,8.633.345.797,9.283.869.756,8633345797.0,9283869756.0
"Chi phí thanh lý nhà số 2 Điện Biên Phù, thành phố Trà Vinh","Chi phí thanh lý nhà số 2 Điện Biên Phù, thành phố Trà Vinh","Chi phí thanh lý nhà số 2 Điện Biên Phù, thành phố Trà Vinh",3.409.253.364,3.409.253.364,3409253364.0,3409253364.0
"Công cụ, dụng cụ, thiết bị","Công cụ, dụng cụ, thiết bị","Công cụ, dụng cụ, thiết bị",1.316.472.719,745.767.870,1316472719.0,745767870.0
Chi phí bảo hiểm,Chi phí bảo hiểm,Chi phí bảo hiểm,639.800.267,485.412.635,639800267.0,485412635.0
Chi phí sửa chữa máy móc thiết bị,Chi phí sửa chữa máy móc thiết bị,Chi phí sửa chữa máy móc thiết bị,1.746.672.373,1.557.158.105,1746672373.0,1557158105.0
Chi phí thuê bốc xếp,Chi phí thuê bốc xếp,Chi phí thuê bốc xếp,-,385.565.661,,385565661.0
Chi phí bao bì,Chi phí bao bì,Chi phí bao bì,-,7.111.117,,7111117.0
"Chi phí đi vay, phí bảo lãnh","Chi phí đi vay, phí bảo lãnh","Chi phí đi vay, phí bảo lãnh",103.185.517,-,103185517.0,
Chi phí khác,Chi phí khác,Chi phí khác,1.417.961.557,2.693.601.004,1417961557.0,2693601004.0
Dài hạn,Dài hạn,Dài hạn,216.474.956.276,217.726.100.032,216474956276.0,217726100032.0
"Công cụ, dụng cụ, thiết bị","Công cụ, dụng cụ, thiết bị","Công cụ, dụng cụ, thiết bị",4.247.919.816,2.453.749.719,4247919816.0,2453749719.0
Chi phí san lắp mặt bằng,Chi phí san lắp mặt bằng,Chi phí san lắp mặt bằng,52.666.649.453,53.943.026.533,52666649453.0,53943026533.0
Chi phí đất trả trước,Chi phí đất trả trước,Chi phí đất trả trước,123.455.019.761,134.099.425.328,123455019761.0,134099425328.0
Đầu tư khu đô thị Long Trị,Đầu tư khu đô thị Long Trị,Đầu tư khu đô thị Long Trị,10.164.790.426,5.502.297.667,10164790426.0,5502297667.0
Lợi thế kinh doanh,Lợi thế kinh doanh,Lợi thế kinh doanh,668.294.506,1.294.161.827,668294506.0,1294161827.0
"Chi phí cải tạo, sửa chữa","Chi phí cải tạo, sửa chữa","Chi phí cải tạo, sửa chữa",12.606.004.567,8.834.278.101,12606004567.0,8834278101.0
Chi phí đầu tư hạ tầng ao nuôi trồng thủy sản chờ phân bổ,Chi phí đầu tư hạ tầng ao nuôi trồng thủy sản chờ phân bổ,Chi phí đầu tư hạ tầng ao nuôi trồng thủy sản chờ phân bổ,4.912.137.693,-,4912137693.0,
Chi phí khai thác khoáng sản và phục hồi môi trường,Chi phí khai thác khoáng sản và phục hồi môi trường,Chi phí khai thác khoáng sản và phục hồi môi trường,390.480.511,-,390480511.0,
Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,7.363.659.543,11.599.160.857,7363659543.0,11599160857.0
Tổng,Tổng,Tổng,225.108.302.073,227.009.969.788,225108302073.0,227009969788.0
