row_label_raw,row_label_full,Chỉ tiêu,Năm 2022,Năm 2021,numeric__Năm 2022,numeric__Năm 2021
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,17.303.516.881.307,16.540.582.714.022,17303516881307.0,16540582714022.0
Lợi nhuận sau thuế,Lợi nhuận sau thuế,Lợi nhuận sau thuế,21.108.412.384,(324.263.178.202),21108412384.0,-324263178202.0
