row_label_raw,row_label_full,col_0,31/12/2022VND,01/01/2022VND,numeric__31/12/2022VND,numeric__01/01/2022VND
FNJ Investment Limited,FNJ Investment Limited,FNJ Investment Limited,14.325.350.420,10.814.291.420,14325350420.0,10814291420.0
Sodatrade Corporation,Sodatrade Corporation,Sodatrade Corporation,-,9.304.682.250,,9304682250.0
Công ty Cổ phần Lương thực Hậu Giang,Công ty Cổ phần Lương thực Hậu Giang,Công ty Cổ phần Lương thực Hậu Giang,9.500.000.000,9.500.000.000,9500000000.0,9500000000.0
Công ty TNHH XNK Thương mại Võ Thị Thu Hà,Công ty TNHH XNK Thương mại Võ Thị Thu Hà,Công ty TNHH XNK Thương mại Võ Thị Thu Hà,3.803.625.000,3.803.625.000,3803625000.0,3803625000.0
Công ty TNHH Lộc Sánh,Công ty TNHH Lộc Sánh,Công ty TNHH Lộc Sánh,-,20.413.237.500,,20413237500.0
Syarikat Pelangi Tinggi,Syarikat Pelangi Tinggi,Syarikat Pelangi Tinggi,26.138.522.867,30.939.382.500,26138522867.0,30939382500.0
Perissos Vitoria Unipessoal.LDA,Perissos Vitoria Unipessoal.LDA,Perissos Vitoria Unipessoal.LDA,-,25.794.275.742,,25794275742.0
Công ty Cổ phần Lương thực Hưng Phước,Công ty Cổ phần Lương thực Hưng Phước,Công ty Cổ phần Lương thực Hưng Phước,-,16.100.000.000,,16100000000.0
Timor Food Unipessoal LDA,Timor Food Unipessoal LDA,Timor Food Unipessoal LDA,16.234.033.000,-,16234033000.0,
Công ty cổ phần Tập đoàn Tân Hoàng Long,Công ty cổ phần Tập đoàn Tân Hoàng Long,Công ty cổ phần Tập đoàn Tân Hoàng Long,-,6.261.190.950,,6261190950.0
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,51.257.665.344,72.751.555.266,51257665344.0,72751555266.0
Tổng,Tổng,Tổng,121.259.196.631,205.682.240.628,121259196631.0,205682240628.0
Trong đó Người mua ứng tiền trước là các bên liên quanđược trình bày tại Thuyết minh 7.1,Trong đó Người mua ứng tiền trước là các bên liên quanđược trình bày tại Thuyết minh 7.1,Trong đó Người mua ứng tiền trước là các bên liên quanđược trình bày tại Thuyết minh 7.1,9.500.000.000,9.500.000.000,9500000000.0,9500000000.0
