row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Tính chất giao dịch,Năm 2022 VND,Năm 2021 VND,numeric__Mối quan hệ,numeric__Tính chất giao dịch,numeric__Năm 2022 VND,numeric__Năm 2021 VND
Cổ tức,Cổ tức,Cổ tức,,,2.506.474.500,4.128.320.000,,,2506474500.0,4128320000.0
Công ty Cổ phần Lương thực Thực phẩm Colusa - Miliket,Công ty Cổ phần Lương thực Thực phẩm Colusa - Miliket,Công ty Cổ phần Lương thực Thực phẩm Colusa - Miliket,Công ty liên kết,Cổ tức,2.506.474.500,4.128.320.000,,,2506474500.0,4128320000.0
