row_label_raw,row_label_full,col_0,Năm 2022VND,Năm 2021VND,numeric__Năm 2022VND,numeric__Năm 2021VND
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,979.805.792.230,817.169.449.067,979805792230.0,817169449067.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,47.470.700.546,55.802.612.861,47470700546.0,55802612861.0
"Chi phí nguyên vật liệu, bao bì","Chi phí nguyên vật liệu, bao bì","Chi phí nguyên vật liệu, bao bì",181.744.962.755,207.644.444.131,181744962755.0,207644444131.0
"Chi phí dùng cụ, đồ dùng","Chi phí dùng cụ, đồ dùng","Chi phí dùng cụ, đồ dùng",2.501.259.082,,2501259082.0,
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,4.134.672.316,14.324.458.157,4134672316.0,14324458157.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,689.550.420.661,494.757.123.536,689550420661.0,494757123536.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,54.403.776.870,44.640.810.382,54403776870.0,44640810382.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,402.283.759.572,373.193.539.168,402283759572.0,373193539168.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,154.196.658.065,170.488.196.287,154196658065.0,170488196287.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,5.920.185.834,6.408.499.946,5920185834.0,6408499946.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,3.789.592.942,-,3789592942.0,
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,42.974.122.177,46.572.967.207,42974122177.0,46572967207.0
Thuế phí và lệ phí,Thuế phí và lệ phí,Thuế phí và lệ phí,66.206.426.273,47.521.386.655,66206426273.0,47521386655.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,11.401.518.811,3.401.576.049,11401518811.0,3401576049.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,28.315.010.689,37.474.762.857,28315010689.0,37474762857.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,89.480.244.781,61.326.150.167,89480244781.0,61326150167.0
Tổng,Tổng,Tổng,1.382.089.551.802,1.190.362.988.235,1382089551802.0,1190362988235.0
