row_label_raw,row_label_full,Họ và tên,Chức danh,Năm 2022 VND,Năm 2021 VND,numeric__Chức danh,numeric__Năm 2022 VND,numeric__Năm 2021 VND
Ông Nguyễn Tuấn Vinh,Ông Nguyễn Tuấn Vinh,Ông Nguyễn Tuấn Vinh,Trường BKS,307.200.000,299.236.000,,307200000.0,299236000.0
Ông Trần Vĩnh Thanh,Ông Trần Vĩnh Thanh,Ông Trần Vĩnh Thanh,Thành viên BKS (Miễn nhiệm ngày 31/5/2022),101.000.000,158.045.000,,101000000.0,158045000.0
Ông Nguyễn Như Khoa,Ông Nguyễn Như Khoa,Ông Nguyễn Như Khoa,Thành viên BKS,9.000.000,189.584.800,,9000000.0,189584800.0
Bà Trần Thị Đoàn Thu,Bà Trần Thị Đoàn Thu,Bà Trần Thị Đoàn Thu,Thành viên BKS (Bổ nhiệm ngày 31/5/2022),9.000.000,-,,9000000.0,
