row_label_raw,row_label_full,col_0,Năm 2022VND,Năm 2021VND,numeric__Năm 2022VND,numeric__Năm 2021VND
Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,17.038.295.882.454,16.362.319.268.333,17038295882454.0,16362319268333.0
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,265.232.568.279,202.640.218.347,265232568279.0,202640218347.0
Doanh thu kinh doanh BĐS,Doanh thu kinh doanh BĐS,Doanh thu kinh doanh BĐS,2.408.749.167,-,2408749167.0,
Doanh thu khác,Doanh thu khác,Doanh thu khác,13.261.477.055,-,13261477055.0,
Tổng,Tổng,Tổng,17.319.198.676.955,16.564.959.486.680,17319198676955.0,16564959486680.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,,
Hàng bán bị trả lại,Các khoản giảm trừ doanh thu > Hàng bán bị trả lại,Hàng bán bị trả lại,11.402.686.361,2.176.558.903,11402686361.0,2176558903.0
Chiết khấu thương mại,Các khoản giảm trừ doanh thu > Chiết khấu thương mại,Chiết khấu thương mại,3.946.809.287,18.266.924.743,3946809287.0,18266924743.0
Giảm giá hàng bán,Các khoản giảm trừ doanh thu > Giảm giá hàng bán,Giảm giá hàng bán,332.300.000,3.933.289.012,332300000.0,3933289012.0
,,,15.681.795.648,24.376.772.658,15681795648.0,24376772658.0
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,,
Doanh thu bán hàng hóa,Doanh thu thuần > Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,17.022.614.086.806,16.337.942.495.675,17022614086806.0,16337942495675.0
Doanh thu cung cấp dịch vụ,Doanh thu thuần > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,265.232.568.279,202.640.218.347,265232568279.0,202640218347.0
Doanh thu kinh doanh BĐS,Doanh thu thuần > Doanh thu kinh doanh BĐS,Doanh thu kinh doanh BĐS,2.408.749.167,-,2408749167.0,
Doanh thu khác,Doanh thu thuần > Doanh thu khác,Doanh thu khác,13.261.477.055,-,13261477055.0,
Tổng,Doanh thu thuần > Tổng,Tổng,17.303.516.881.307,16.540.582.714.022,17303516881307.0,16540582714022.0
