row_label_raw,row_label_full,col_0,31/12/2022VND,01/01/2022VND,numeric__31/12/2022VND,numeric__01/01/2022VND
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,,
Dự án Kho trung tâm Khánh Hưng (1),Xây dựng cơ bản dở dang > Dự án Kho trung tâm Khánh Hưng (1),Dự án Kho trung tâm Khánh Hưng (1),5.457.758.801,5.457.758.801,5457758801.0,5457758801.0
Dự án đầu tư kho Năng Gù,Xây dựng cơ bản dở dang > Dự án đầu tư kho Năng Gù,Dự án đầu tư kho Năng Gù,2.197.807.720,1.922.679.720,2197807720.0,1922679720.0
"Công trình mở rộng sân phơi, nhà ở công nhân tại Xí nghiệp cá com","Xây dựng cơ bản dở dang > Công trình mở rộng sân phơi, nhà ở công nhân tại Xí nghiệp cá com","Công trình mở rộng sân phơi, nhà ở công nhân tại Xí nghiệp cá com",1.356.388.307,1.356.388.307,1356388307.0,1356388307.0
Các công trình khác,Xây dựng cơ bản dở dang > Các công trình khác,Các công trình khác,5.717.325.857,3.723.926.381,5717325857.0,3723926381.0
Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,,
"Quyền sử dụng đất tại 265 Điện Biên Phủ, phường 7, quận 3, TP Hồ Chí Minh (2)","Mua sắm tài sản cố định > Quyền sử dụng đất tại 265 Điện Biên Phủ, phường 7, quận 3, TP Hồ Chí Minh (2)","Quyền sử dụng đất tại 265 Điện Biên Phủ, phường 7, quận 3, TP Hồ Chí Minh (2)",1.732.029.873,1.732.029.873,1732029873.0,1732029873.0
Chi phí lập dự án nhà cao tầng tại 1458 Hoài Thanh (3),Mua sắm tài sản cố định > Chi phí lập dự án nhà cao tầng tại 1458 Hoài Thanh (3),Chi phí lập dự án nhà cao tầng tại 1458 Hoài Thanh (3),146.363.636,146.363.636,146363636.0,146363636.0
Chi phí chuyển mục đích sử dụng đất tại 1484 Võ Văn Kiệt (4),Mua sắm tài sản cố định > Chi phí chuyển mục đích sử dụng đất tại 1484 Võ Văn Kiệt (4),Chi phí chuyển mục đích sử dụng đất tại 1484 Võ Văn Kiệt (4),489.090.909,489.090.909,489090909.0,489090909.0
Sửa chữa lớn TSCĐ,Mua sắm tài sản cố định > Sửa chữa lớn TSCĐ,Sửa chữa lớn TSCĐ,12.418.039.602,,12418039602.0,
Mua sắm tài sản cố định khác,Mua sắm tài sản cố định > Mua sắm tài sản cố định khác,Mua sắm tài sản cố định khác,612.281.250,-,612281250.0,
Tổng,Mua sắm tài sản cố định > Tổng,Tổng,30.127.085.955,14.828.237.627,30127085955.0,14828237627.0
